"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID"
"76","Coniferous forest","DE22",2269399622.9577,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"77","Coniferous forest","DE23",3998313785.0384,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"78","Coniferous forest","DE24",2350587952.6923,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"79","Coniferous forest","DE25",1874304734.86055,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"80","Coniferous forest","DE26",1075003667.3605,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"81","Coniferous forest","DE27",1872139056.48843,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"82","Coniferous forest","DE30",88539225.2106,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"83","Coniferous forest","DE40",9422413292.63715,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"84","Coniferous forest","DE50",4455398.25965,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"85","Coniferous forest","DE60",36697133.1998,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"86","Coniferous forest","DE71",1162308962.06275,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"87","Coniferous forest","DE72",702093616.52925,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"88","Coniferous forest","DE73",1445282653.3025,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"89","Coniferous forest","DE80",3297898798.52494,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"90","Coniferous forest","DE91",2125288294.54565,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"91","Coniferous forest","DE92",872013932.149301,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"92","Coniferous forest","DE93",3499015466.43935,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"93","Coniferous forest","DE94",1046828905.45621,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"94","Coniferous forest","DEA1",199227645.402264,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"95","Coniferous forest","DEA2",857133890.376281,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"96","Coniferous forest","DEA3",385246413.335425,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"97","Coniferous forest","DEA4",495310349.3818,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"98","Coniferous forest","DEA5",1819980430.69205,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"99","Coniferous forest","DEB1",1115877045.1193,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"100","Coniferous forest","DEB2",1095327765.01302,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"101","Coniferous forest","DEB3",797848871.327496,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"102","Coniferous forest","DEC0",226235384.373015,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"103","Coniferous forest","DED2",2129873541.23802,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"104","Coniferous forest","DED4",1849828252.16285,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"105","Coniferous forest","DED5",654390604.7341,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"106","Coniferous forest","DEE0",4156124020.90735,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"107","Coniferous forest","DEF0",534063332.07575,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"108","Coniferous forest","DEG0",4388310237.47225,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"109","Glaciers and perpetual snow","DE21",700567.53125,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"110","Glaciers and perpetual snow","DE27",68108.4006,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"111","Mixed forest","DE11",566514146.2333,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"112","Mixed forest","DE12",606700026.20605,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"113","Mixed forest","DE13",724740068.528372,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"114","Mixed forest","DE14",472411499.0577,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"115","Mixed forest","DE21",2389402023.21699,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"116","Mixed forest","DE22",1078806879.60953,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"117","Mixed forest","DE23",940444156.235344,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"118","Mixed forest","DE24",626035299.13625,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"119","Mixed forest","DE25",553439256.9803,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"120","Mixed forest","DE26",896395793.25365,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"121","Mixed forest","DE27",702405515.057519,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"122","Mixed forest","DE30",52019846.49615,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"123","Mixed forest","DE40",797814852.208498,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"124","Mixed forest","DE50",1122696.4245002,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"125","Mixed forest","DE60",16884201.5813,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"126","Mixed forest","DE71",387222742.669699,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"127","Mixed forest","DE72",193188953.6764,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"128","Mixed forest","DE73",341354127.98115,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"129","Mixed forest","DE80",410417483.82175,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"130","Mixed forest","DE91",222125395.9543,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"131","Mixed forest","DE92",186261721.5721,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"132","Mixed forest","DE93",443602093.846298,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"133","Mixed forest","DE94",200488046.548947,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"134","Mixed forest","DEA1",92913606.0919499,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"135","Mixed forest","DEA2",269254342.84547,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"136","Mixed forest","DEA3",114254567.311277,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"137","Mixed forest","DEA4",95575712.2987999,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"138","Mixed forest","DEA5",203370490.396299,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"139","Mixed forest","DEB1",369921193.65,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"140","Mixed forest","DEB2",168525612.770715,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"141","Mixed forest","DEB3",631015275.301839,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"142","Mixed forest","DEC0",254828939.454385,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"143","Mixed forest","DED2",285789657.626553,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"144","Mixed forest","DED4",152644891.882093,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"145","Mixed forest","DED5",79568568.9453001,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"146","Mixed forest","DEE0",342923000.08575,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"147","Mixed forest","DEF0",191420108.459692,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"148","Mixed forest","DEG0",412742925.962151,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"149","Moors and heathland","DE11",2094146.42745,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"150","Moors and heathland","DE12",1607429.86325,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"151","Moors and heathland","DE13",1378255.32785,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"152","Moors and heathland","DE14",334646.2103,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"153","Moors and heathland","DE21",158122165.822949,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"154","Moors and heathland","DE22",87830.4331999,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"155","Moors and heathland","DE23",116105.03595,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"156","Moors and heathland","DE25",343629.88625,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"157","Moors and heathland","DE26",1000598.9144,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"158","Moors and heathland","DE27",46003693.3661501,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"159","Moors and heathland","DE30",516468.46125,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"160","Moors and heathland","DE40",229551053.1968,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"161","Moors and heathland","DE60",2322876.2899001,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"162","Moors and heathland","DE71",349650.642,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"163","Moors and heathland","DE72",201078.84875,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"164","Moors and heathland","DE73",3189630.5577,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"165","Moors and heathland","DE80",64731781.4672,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"166","Moors and heathland","DE91",3889083.81185,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"167","Moors and heathland","DE92",2796644.44735,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"168","Moors and heathland","DE93",173653170.5753,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"169","Moors and heathland","DE94",47362899.519951,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"170","Moors and heathland","DEA1",1832314.7240501,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"171","Moors and heathland","DEA2",12757130.3083501,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"172","Moors and heathland","DEA3",4835372.8044501,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"173","Moors and heathland","DEA4",23599410.39285,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"174","Moors and heathland","DEA5",1343495.2280499,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"175","Moors and heathland","DEB1",791527.0887501,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"176","Moors and heathland","DEB2",437799.28375,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"177","Moors and heathland","DEB3",937364.58625,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"178","Moors and heathland","DED2",52939283.5388,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"179","Moors and heathland","DED5",1338029.7511,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"180","Moors and heathland","DEE0",136107794.412101,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"181","Moors and heathland","DEF0",43724357.6994496,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"182","Moors and heathland","DEG0",1063465.86435,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"183","Natural grassland","DE11",17037785.0025,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"184","Natural grassland","DE12",8547640.8269,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"185","Natural grassland","DE13",14887945.8125499,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"186","Natural grassland","DE14",75852265.1664499,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"187","Natural grassland","DE21",266541262.595804,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"188","Natural grassland","DE22",45818830.5724,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"189","Natural grassland","DE23",141246418.94075,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"190","Natural grassland","DE24",3489881.8603,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"191","Natural grassland","DE25",7359503.58205,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"192","Natural grassland","DE26",48589584.6888509,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"193","Natural grassland","DE27",277185232.622335,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"194","Natural grassland","DE30",2196759.6653,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"195","Natural grassland","DE40",192814530.618951,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"196","Natural grassland","DE50",2965067.8164997,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"197","Natural grassland","DE60",2614873.92405,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"198","Natural grassland","DE71",2415761.2476,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"199","Natural grassland","DE72",1997788.6669,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"200","Natural grassland","DE73",19761696.4516001,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"201","Natural grassland","DE80",82768054.6351473,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"202","Natural grassland","DE91",19746174.0518499,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"203","Natural grassland","DE92",10900158.9685499,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"204","Natural grassland","DE93",83571559.3862007,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"205","Natural grassland","DE94",52043000.9950994,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"206","Natural grassland","DEA1",7005353.9431399,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"207","Natural grassland","DEA2",8945497.0594499,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"208","Natural grassland","DEA3",9308121.0880275,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"209","Natural grassland","DEA4",30800832.7181501,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"210","Natural grassland","DEA5",9661537.56015,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"211","Natural grassland","DEB1",40478538.41715,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"212","Natural grassland","DEB2",4291298.5988,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"213","Natural grassland","DEB3",11916275.1270998,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"214","Natural grassland","DEC0",8265153.25695,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"215","Natural grassland","DED2",13084077.4821498,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"216","Natural grassland","DED4",6816591.001569,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"217","Natural grassland","DED5",16606556.212851,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"218","Natural grassland","DEE0",109205595.263196,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"219","Natural grassland","DEF0",126621365.730548,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"220","Natural grassland","DEG0",76198259.5965999,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"221","Sparesely vegetated areas","DE13",149460.72875,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"222","Sparesely vegetated areas","DE14",53681.7063,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"223","Sparesely vegetated areas","DE21",46621678.1478079,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"224","Sparesely vegetated areas","DE22",139282.69695,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"225","Sparesely vegetated areas","DE23",140620.045,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"226","Sparesely vegetated areas","DE24",70305.245,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"227","Sparesely vegetated areas","DE25",108428.7528,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"228","Sparesely vegetated areas","DE27",21516300.3834939,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"229","Sparesely vegetated areas","DE30",79689.885,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"230","Sparesely vegetated areas","DE40",13677317.6373001,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"231","Sparesely vegetated areas","DE50",80355.98705,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"232","Sparesely vegetated areas","DE60",65642.1897002,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"233","Sparesely vegetated areas","DE73",59105.5072,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"234","Sparesely vegetated areas","DE80",2381452.9228087,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"235","Sparesely vegetated areas","DE91",1197770.32195,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"236","Sparesely vegetated areas","DE92",248988.87795,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"237","Sparesely vegetated areas","DE93",2341172.5870501,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"238","Sparesely vegetated areas","DE94",1795717.3064511,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"239","Sparesely vegetated areas","DEA1",721809.9376497,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"240","Sparesely vegetated areas","DEA2",293314.7715998,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"241","Sparesely vegetated areas","DEA3",203829.718,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"242","Sparesely vegetated areas","DEA4",227898.7488,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"243","Sparesely vegetated areas","DEA5",287828.5519,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"244","Sparesely vegetated areas","DEB1",277632.14625,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
