"","nuts_id","type_of_class","month_date","year_date","MIS","statistical_unit"
"8430","DE266","class_x_5_5",6,2014,1,"nuts3"
"8431","DE266","class_x_5_5",6,2019,1,"nuts3"
"8432","DE266","class_x_5_5",7,2015,1,"nuts3"
"8433","DE266","class_x_5_5",8,2015,1,"nuts3"
"8434","DE266","class_x_5_5",8,2017,1,"nuts3"
"8435","DE266","class_x_5_5",9,2018,1,"nuts3"
"8436","DE267","class_x_1_1",1,2020,1,"nuts3"
"8437","DE267","class_x_1_1",4,2019,1,"nuts3"
"8438","DE267","class_x_1_1",5,2011,1,"nuts3"
"8439","DE267","class_x_1_1",6,2007,1,"nuts3"
"8440","DE267","class_x_1_1",6,2011,2,"nuts3"
"8441","DE267","class_x_1_1",6,2015,2,"nuts3"
"8442","DE267","class_x_1_1",6,2018,1,"nuts3"
"8443","DE267","class_x_1_1",7,2008,1,"nuts3"
"8444","DE267","class_x_1_1",7,2010,1,"nuts3"
"8445","DE267","class_x_1_1",7,2014,1,"nuts3"
"8446","DE267","class_x_1_1",7,2017,1,"nuts3"
"8447","DE267","class_x_1_1",7,2018,3,"nuts3"
"8448","DE267","class_x_1_1",7,2019,2,"nuts3"
"8449","DE267","class_x_1_1",8,2006,1,"nuts3"
"8450","DE267","class_x_1_1",8,2015,2,"nuts3"
"8451","DE267","class_x_1_1",8,2016,1,"nuts3"
"8452","DE267","class_x_1_1",8,2018,1,"nuts3"
"8453","DE267","class_x_1_1",9,2018,2,"nuts3"
"8454","DE267","class_x_1_1",11,2018,1,"nuts3"
"8455","DE267","class_x_1_1",12,2009,1,"nuts3"
"8456","DE267","class_x_1_1",12,2015,1,"nuts3"
"8457","DE267","class_x_1_4",2,2009,1,"nuts3"
"8458","DE267","class_x_1_4",6,2014,1,"nuts3"
"8459","DE267","class_x_1_4",6,2015,1,"nuts3"
"8460","DE267","class_x_1_4",6,2018,1,"nuts3"
"8461","DE267","class_x_1_4",6,2019,1,"nuts3"
"8462","DE267","class_x_1_4",7,2015,1,"nuts3"
"8463","DE267","class_x_1_4",7,2018,1,"nuts3"
"8464","DE267","class_x_1_4",7,2019,1,"nuts3"
"8465","DE267","class_x_1_4",8,2006,2,"nuts3"
"8466","DE267","class_x_1_4",8,2015,1,"nuts3"
"8467","DE267","class_x_1_4",8,2016,2,"nuts3"
"8468","DE267","class_x_1_4",8,2018,1,"nuts3"
"8469","DE267","class_x_1_4",8,2019,1,"nuts3"
"8470","DE267","class_x_1_4",8,2020,2,"nuts3"
"8471","DE267","class_x_1_4",9,2018,1,"nuts3"
"8472","DE267","class_x_1_4",10,2018,1,"nuts3"
"8473","DE267","class_x_1_4",10,2020,1,"nuts3"
"8474","DE267","class_x_1_4",11,2018,1,"nuts3"
"8475","DE267","class_x_1_4",12,2015,1,"nuts3"
"8476","DE267","class_x_1_5",12,2018,1,"nuts3"
"8477","DE267","class_x_2_1",4,2019,1,"nuts3"
"8478","DE267","class_x_2_1",8,2016,1,"nuts3"
"8479","DE267","class_x_2_1",8,2020,1,"nuts3"
"8480","DE267","class_x_2_1",9,2018,1,"nuts3"
"8481","DE267","class_x_2_2",9,2018,1,"nuts3"
"8482","DE267","class_x_2_2",10,2018,1,"nuts3"
"8483","DE267","class_x_2_3",1,2020,1,"nuts3"
"8484","DE267","class_x_2_3",5,2020,1,"nuts3"
"8485","DE267","class_x_2_3",6,2011,1,"nuts3"
"8486","DE267","class_x_2_3",6,2015,1,"nuts3"
"8487","DE267","class_x_2_3",7,2010,1,"nuts3"
"8488","DE267","class_x_2_3",7,2014,1,"nuts3"
"8489","DE267","class_x_2_3",7,2015,2,"nuts3"
"8490","DE267","class_x_2_3",7,2017,1,"nuts3"
"8491","DE267","class_x_2_3",7,2018,1,"nuts3"
"8492","DE267","class_x_2_3",7,2019,1,"nuts3"
"8493","DE267","class_x_2_3",8,2006,1,"nuts3"
"8494","DE267","class_x_2_3",8,2015,4,"nuts3"
"8495","DE267","class_x_2_3",8,2018,2,"nuts3"
"8496","DE267","class_x_2_3",9,2018,2,"nuts3"
"8497","DE267","class_x_2_3",10,2018,1,"nuts3"
"8498","DE267","class_x_2_3",11,2018,1,"nuts3"
"8499","DE267","class_x_2_3",12,2018,1,"nuts3"
"8500","DE267","class_x_2_5",8,2006,1,"nuts3"
"8501","DE267","class_x_2_5",8,2015,1,"nuts3"
"8502","DE267","class_x_2_5",9,2018,1,"nuts3"
"8503","DE267","class_x_2_5",10,2018,1,"nuts3"
"8504","DE267","class_x_3_1",2,2019,1,"nuts3"
"8505","DE267","class_x_3_2",2,2019,2,"nuts3"
"8506","DE267","class_x_3_2",4,2019,2,"nuts3"
"8507","DE267","class_x_3_2",5,2008,1,"nuts3"
"8508","DE267","class_x_3_2",6,2019,1,"nuts3"
"8509","DE267","class_x_3_2",6,2021,1,"nuts3"
"8510","DE267","class_x_3_2",7,2017,1,"nuts3"
"8511","DE267","class_x_3_2",7,2018,2,"nuts3"
"8512","DE267","class_x_3_2",7,2019,3,"nuts3"
"8513","DE267","class_x_3_2",7,2021,1,"nuts3"
"8514","DE267","class_x_3_2",8,2006,1,"nuts3"
"8515","DE267","class_x_3_2",8,2008,1,"nuts3"
"8516","DE267","class_x_3_2",8,2015,1,"nuts3"
"8517","DE267","class_x_3_2",8,2016,1,"nuts3"
"8518","DE267","class_x_3_2",8,2019,1,"nuts3"
"8519","DE267","class_x_3_2",8,2020,2,"nuts3"
"8520","DE267","class_x_3_2",9,2015,2,"nuts3"
"8521","DE267","class_x_3_2",9,2018,2,"nuts3"
"8522","DE267","class_x_3_2",9,2019,1,"nuts3"
"8523","DE267","class_x_3_2",9,2020,1,"nuts3"
"8524","DE267","class_x_3_2",10,2020,2,"nuts3"
"8525","DE267","class_x_3_2",11,2018,1,"nuts3"
"8526","DE267","class_x_3_2",11,2019,1,"nuts3"
"8527","DE267","class_x_3_2",12,2019,1,"nuts3"
"8528","DE267","class_x_3_3",1,2020,1,"nuts3"
"8529","DE267","class_x_3_3",2,2019,2,"nuts3"
"8530","DE267","class_x_3_3",4,2007,2,"nuts3"
"8531","DE267","class_x_3_3",4,2017,1,"nuts3"
"8532","DE267","class_x_3_3",4,2019,2,"nuts3"
"8533","DE267","class_x_3_3",6,2014,1,"nuts3"
"8534","DE267","class_x_3_3",6,2015,1,"nuts3"
"8535","DE267","class_x_3_3",6,2019,1,"nuts3"
"8536","DE267","class_x_3_3",6,2021,1,"nuts3"
"8537","DE267","class_x_3_3",7,2016,1,"nuts3"
"8538","DE267","class_x_3_3",7,2017,1,"nuts3"
"8539","DE267","class_x_3_3",7,2018,2,"nuts3"
"8540","DE267","class_x_3_3",7,2019,4,"nuts3"
"8541","DE267","class_x_3_3",8,2008,1,"nuts3"
"8542","DE267","class_x_3_3",8,2016,1,"nuts3"
"8543","DE267","class_x_3_3",8,2019,1,"nuts3"
"8544","DE267","class_x_3_3",8,2020,2,"nuts3"
"8545","DE267","class_x_3_3",9,2016,1,"nuts3"
"8546","DE267","class_x_3_3",9,2018,2,"nuts3"
"8547","DE267","class_x_3_3",9,2020,1,"nuts3"
"8548","DE267","class_x_3_3",10,2020,3,"nuts3"
"8549","DE267","class_x_3_3",11,2018,1,"nuts3"
"8550","DE267","class_x_3_3",12,2019,1,"nuts3"
"8551","DE267","class_x_3_4",1,2017,1,"nuts3"
"8552","DE267","class_x_3_4",2,2019,2,"nuts3"
"8553","DE267","class_x_3_4",6,2021,1,"nuts3"
"8554","DE267","class_x_3_4",7,2018,1,"nuts3"
"8555","DE267","class_x_3_4",7,2019,2,"nuts3"
"8556","DE267","class_x_3_4",8,2016,1,"nuts3"
"8557","DE267","class_x_3_4",8,2019,1,"nuts3"
"8558","DE267","class_x_3_4",9,2019,1,"nuts3"
"8559","DE267","class_x_3_5",2,2019,1,"nuts3"
"8560","DE267","class_x_3_5",4,2019,2,"nuts3"
"8561","DE267","class_x_3_5",6,2019,1,"nuts3"
"8562","DE267","class_x_3_5",7,2015,1,"nuts3"
"8563","DE267","class_x_3_5",7,2016,1,"nuts3"
"8564","DE267","class_x_3_5",7,2019,2,"nuts3"
"8565","DE267","class_x_3_5",7,2021,1,"nuts3"
"8566","DE267","class_x_3_5",8,2006,1,"nuts3"
"8567","DE267","class_x_3_5",8,2016,1,"nuts3"
"8568","DE267","class_x_3_5",8,2019,1,"nuts3"
"8569","DE267","class_x_3_5",8,2020,2,"nuts3"
"8570","DE267","class_x_3_5",9,2020,1,"nuts3"
"8571","DE267","class_x_3_5",10,2020,3,"nuts3"
"8572","DE267","class_x_3_5",11,2019,1,"nuts3"
"8573","DE267","class_x_3_5",12,2015,1,"nuts3"
"8574","DE267","class_x_4_1",2,2019,1,"nuts3"
"8575","DE267","class_x_4_1",5,2021,1,"nuts3"
"8576","DE267","class_x_4_1",6,2011,1,"nuts3"
"8577","DE267","class_x_4_1",6,2015,1,"nuts3"
"8578","DE267","class_x_4_1",7,2008,2,"nuts3"
"8579","DE267","class_x_4_1",7,2014,1,"nuts3"
"8580","DE267","class_x_4_1",7,2018,2,"nuts3"
"8581","DE267","class_x_4_1",7,2019,1,"nuts3"
"8582","DE267","class_x_4_1",8,2009,1,"nuts3"
"8583","DE267","class_x_4_1",8,2015,1,"nuts3"
"8584","DE267","class_x_4_1",8,2016,1,"nuts3"
"8585","DE267","class_x_4_1",8,2019,1,"nuts3"
"8586","DE267","class_x_4_1",8,2020,2,"nuts3"
"8587","DE267","class_x_4_1",9,2018,1,"nuts3"
"8588","DE267","class_x_4_1",9,2019,2,"nuts3"
"8589","DE267","class_x_4_1",11,2011,1,"nuts3"
"8590","DE267","class_x_4_1",11,2018,1,"nuts3"
"8591","DE267","class_x_4_2",9,2019,1,"nuts3"
"8592","DE267","class_x_4_2",11,2011,1,"nuts3"
"8593","DE267","class_x_4_3",1,2020,1,"nuts3"
"8594","DE267","class_x_4_3",2,2019,1,"nuts3"
"8595","DE267","class_x_4_3",6,2015,1,"nuts3"
"8596","DE267","class_x_4_3",6,2019,1,"nuts3"
"8597","DE267","class_x_4_3",7,2015,1,"nuts3"
"8598","DE267","class_x_4_3",8,2019,1,"nuts3"
"8599","DE267","class_x_4_3",11,2011,1,"nuts3"
"8600","DE267","class_x_4_3",11,2018,1,"nuts3"
"8601","DE267","class_x_4_3",11,2019,1,"nuts3"
"8602","DE267","class_x_4_3",12,2015,2,"nuts3"
"8603","DE267","class_x_4_4",2,2017,1,"nuts3"
"8604","DE267","class_x_4_4",2,2019,1,"nuts3"
"8605","DE267","class_x_4_4",4,2017,1,"nuts3"
"8606","DE267","class_x_4_4",4,2019,1,"nuts3"
"8607","DE267","class_x_4_4",5,2017,3,"nuts3"
"8608","DE267","class_x_4_4",5,2021,1,"nuts3"
"8609","DE267","class_x_4_4",6,2007,1,"nuts3"
"8610","DE267","class_x_4_4",6,2017,1,"nuts3"
"8611","DE267","class_x_4_4",7,2010,1,"nuts3"
"8612","DE267","class_x_4_4",7,2015,1,"nuts3"
"8613","DE267","class_x_4_4",7,2016,1,"nuts3"
"8614","DE267","class_x_4_4",7,2017,1,"nuts3"
"8615","DE267","class_x_4_4",7,2018,2,"nuts3"
"8616","DE267","class_x_4_4",7,2019,1,"nuts3"
"8617","DE267","class_x_4_4",8,2015,2,"nuts3"
"8618","DE267","class_x_4_4",8,2018,2,"nuts3"
"8619","DE267","class_x_4_4",8,2019,1,"nuts3"
"8620","DE267","class_x_4_4",9,2012,1,"nuts3"
"8621","DE267","class_x_4_4",9,2018,2,"nuts3"
"8622","DE267","class_x_4_4",9,2019,1,"nuts3"
"8623","DE267","class_x_4_4",11,2011,1,"nuts3"
"8624","DE267","class_x_4_4",11,2018,1,"nuts3"
"8625","DE267","class_x_4_4",12,2015,1,"nuts3"
"8626","DE267","class_x_4_5",2,2019,1,"nuts3"
"8627","DE267","class_x_4_5",7,2008,1,"nuts3"
"8628","DE267","class_x_4_5",8,2015,1,"nuts3"
"8629","DE267","class_x_4_5",11,2011,1,"nuts3"
"8630","DE267","class_x_5_1",1,2006,1,"nuts3"
"8631","DE267","class_x_5_1",2,2019,1,"nuts3"
"8632","DE267","class_x_5_1",3,2009,1,"nuts3"
"8633","DE267","class_x_5_1",4,2012,1,"nuts3"
"8634","DE267","class_x_5_1",4,2017,1,"nuts3"
"8635","DE267","class_x_5_1",4,2019,1,"nuts3"
"8636","DE267","class_x_5_1",6,2015,1,"nuts3"
"8637","DE267","class_x_5_1",6,2017,1,"nuts3"
"8638","DE267","class_x_5_1",6,2021,1,"nuts3"
"8639","DE267","class_x_5_1",7,2015,1,"nuts3"
"8640","DE267","class_x_5_1",7,2016,1,"nuts3"
"8641","DE267","class_x_5_1",7,2017,2,"nuts3"
"8642","DE267","class_x_5_1",7,2018,1,"nuts3"
"8643","DE267","class_x_5_1",7,2019,2,"nuts3"
"8644","DE267","class_x_5_1",8,2015,1,"nuts3"
"8645","DE267","class_x_5_1",8,2018,4,"nuts3"
"8646","DE267","class_x_5_1",8,2019,1,"nuts3"
"8647","DE267","class_x_5_1",8,2020,3,"nuts3"
"8648","DE267","class_x_5_1",9,2018,2,"nuts3"
"8649","DE267","class_x_5_1",9,2019,1,"nuts3"
"8650","DE267","class_x_5_1",11,2018,1,"nuts3"
"8651","DE267","class_x_5_1",12,2015,1,"nuts3"
"8652","DE267","class_x_5_2",2,2009,1,"nuts3"
"8653","DE267","class_x_5_2",3,2014,1,"nuts3"
"8654","DE267","class_x_5_2",4,2007,2,"nuts3"
"8655","DE267","class_x_5_2",4,2011,1,"nuts3"
"8656","DE267","class_x_5_2",4,2017,1,"nuts3"
"8657","DE267","class_x_5_2",4,2019,1,"nuts3"
"8658","DE267","class_x_5_2",5,2017,3,"nuts3"
"8659","DE267","class_x_5_2",5,2021,1,"nuts3"
"8660","DE267","class_x_5_2",6,2011,1,"nuts3"
"8661","DE267","class_x_5_2",6,2017,1,"nuts3"
"8662","DE267","class_x_5_2",6,2021,1,"nuts3"
"8663","DE267","class_x_5_2",7,2006,1,"nuts3"
"8664","DE267","class_x_5_2",7,2008,1,"nuts3"
"8665","DE267","class_x_5_2",7,2010,1,"nuts3"
"8666","DE267","class_x_5_2",7,2015,3,"nuts3"
"8667","DE267","class_x_5_2",7,2016,1,"nuts3"
"8668","DE267","class_x_5_2",7,2019,2,"nuts3"
"8669","DE267","class_x_5_2",8,2006,1,"nuts3"
"8670","DE267","class_x_5_2",8,2012,1,"nuts3"
"8671","DE267","class_x_5_2",8,2015,1,"nuts3"
"8672","DE267","class_x_5_2",8,2018,2,"nuts3"
"8673","DE267","class_x_5_2",8,2019,1,"nuts3"
"8674","DE267","class_x_5_2",8,2020,3,"nuts3"
"8675","DE267","class_x_5_2",9,2019,1,"nuts3"
"8676","DE267","class_x_5_2",11,2019,1,"nuts3"
"8677","DE267","class_x_5_2",12,2006,1,"nuts3"
"8678","DE267","class_x_5_3",4,2014,1,"nuts3"
"8679","DE267","class_x_5_3",5,2020,1,"nuts3"
"8680","DE267","class_x_5_3",6,2021,1,"nuts3"
"8681","DE267","class_x_5_3",8,2015,2,"nuts3"
"8682","DE267","class_x_5_3",9,2018,2,"nuts3"
"8683","DE267","class_x_5_3",10,2018,1,"nuts3"
"8684","DE267","class_x_5_3",12,2015,1,"nuts3"
"8685","DE267","class_x_5_5",4,2011,1,"nuts3"
"8686","DE267","class_x_5_5",4,2019,1,"nuts3"
"8687","DE267","class_x_5_5",6,2014,1,"nuts3"
"8688","DE267","class_x_5_5",7,2015,1,"nuts3"
"8689","DE267","class_x_5_5",8,2015,1,"nuts3"
"8690","DE267","class_x_5_5",9,2012,1,"nuts3"
"8691","DE267","class_x_5_5",9,2018,1,"nuts3"
"8692","DE268","class_x_1_1",1,2016,1,"nuts3"
"8693","DE268","class_x_1_1",4,2014,1,"nuts3"
"8694","DE268","class_x_1_1",6,2015,1,"nuts3"
"8695","DE268","class_x_1_1",6,2019,1,"nuts3"
"8696","DE268","class_x_1_1",7,2010,1,"nuts3"
"8697","DE268","class_x_1_1",7,2011,1,"nuts3"
"8698","DE268","class_x_1_1",7,2012,2,"nuts3"
"8699","DE268","class_x_1_1",7,2015,3,"nuts3"
"8700","DE268","class_x_1_1",7,2018,2,"nuts3"
"8701","DE268","class_x_1_1",7,2019,1,"nuts3"
"8702","DE268","class_x_1_1",8,2015,5,"nuts3"
"8703","DE268","class_x_1_1",8,2017,1,"nuts3"
"8704","DE268","class_x_1_1",8,2018,2,"nuts3"
"8705","DE268","class_x_1_1",10,2015,1,"nuts3"
"8706","DE268","class_x_1_1",10,2018,1,"nuts3"
"8707","DE268","class_x_1_3",4,2014,1,"nuts3"
"8708","DE268","class_x_1_3",7,2010,1,"nuts3"
"8709","DE268","class_x_1_3",7,2012,2,"nuts3"
"8710","DE268","class_x_1_3",8,2015,1,"nuts3"
"8711","DE268","class_x_1_4",2,2019,1,"nuts3"
"8712","DE268","class_x_1_4",2,2020,1,"nuts3"
"8713","DE268","class_x_1_4",3,2016,1,"nuts3"
"8714","DE268","class_x_1_4",4,2019,1,"nuts3"
"8715","DE268","class_x_1_4",6,2007,1,"nuts3"
"8716","DE268","class_x_1_4",6,2020,1,"nuts3"
"8717","DE268","class_x_1_4",7,2010,1,"nuts3"
"8718","DE268","class_x_1_4",7,2015,2,"nuts3"
"8719","DE268","class_x_1_4",7,2019,2,"nuts3"
"8720","DE268","class_x_1_4",7,2021,1,"nuts3"
"8721","DE268","class_x_1_4",8,2001,1,"nuts3"
"8722","DE268","class_x_1_4",8,2015,1,"nuts3"
"8723","DE268","class_x_1_4",9,2015,1,"nuts3"
"8724","DE268","class_x_1_4",10,2018,1,"nuts3"
"8725","DE268","class_x_2_1",6,2019,1,"nuts3"
"8726","DE268","class_x_2_1",7,2010,1,"nuts3"
"8727","DE268","class_x_2_1",9,2015,1,"nuts3"
"8728","DE268","class_x_2_3",5,2011,1,"nuts3"
"8729","DE268","class_x_2_3",6,2014,1,"nuts3"
"8730","DE268","class_x_2_3",6,2015,1,"nuts3"
"8731","DE268","class_x_2_3",7,2010,1,"nuts3"
"8732","DE268","class_x_2_3",7,2011,1,"nuts3"
"8733","DE268","class_x_2_3",7,2015,5,"nuts3"
"8734","DE268","class_x_2_3",7,2019,1,"nuts3"
"8735","DE268","class_x_2_3",8,2015,3,"nuts3"
"8736","DE268","class_x_2_3",8,2018,3,"nuts3"
"8737","DE268","class_x_2_3",8,2019,1,"nuts3"
"8738","DE268","class_x_2_3",8,2020,1,"nuts3"
"8739","DE268","class_x_2_3",10,2018,1,"nuts3"
"8740","DE268","class_x_2_5",6,2014,1,"nuts3"
"8741","DE268","class_x_2_5",7,2019,1,"nuts3"
"8742","DE268","class_x_3_2",2,2017,1,"nuts3"
"8743","DE268","class_x_3_2",2,2019,1,"nuts3"
"8744","DE268","class_x_3_2",4,2017,1,"nuts3"
"8745","DE268","class_x_3_2",6,2019,2,"nuts3"
"8746","DE268","class_x_3_2",6,2020,1,"nuts3"
"8747","DE268","class_x_3_2",6,2021,1,"nuts3"
"8748","DE268","class_x_3_2",7,2018,1,"nuts3"
"8749","DE268","class_x_3_2",7,2019,1,"nuts3"
"8750","DE268","class_x_3_2",7,2021,2,"nuts3"
"8751","DE268","class_x_3_2",8,2018,1,"nuts3"
"8752","DE268","class_x_3_2",8,2019,1,"nuts3"
"8753","DE268","class_x_3_2",9,2015,2,"nuts3"
"8754","DE268","class_x_3_2",9,2018,1,"nuts3"
"8755","DE268","class_x_3_2",9,2019,1,"nuts3"
"8756","DE268","class_x_3_2",10,2018,1,"nuts3"
"8757","DE268","class_x_3_2",10,2019,2,"nuts3"
"8758","DE268","class_x_3_2",11,2019,1,"nuts3"
"8759","DE268","class_x_3_2",11,2020,1,"nuts3"
"8760","DE268","class_x_3_2",12,2018,1,"nuts3"
"8761","DE268","class_x_3_2",12,2019,2,"nuts3"
"8762","DE268","class_x_3_3",2,2019,1,"nuts3"
"8763","DE268","class_x_3_3",5,2021,1,"nuts3"
"8764","DE268","class_x_3_3",6,2019,2,"nuts3"
"8765","DE268","class_x_3_3",6,2020,2,"nuts3"
"8766","DE268","class_x_3_3",6,2021,1,"nuts3"
"8767","DE268","class_x_3_3",7,2012,1,"nuts3"
"8768","DE268","class_x_3_3",7,2016,1,"nuts3"
"8769","DE268","class_x_3_3",7,2018,1,"nuts3"
"8770","DE268","class_x_3_3",7,2019,2,"nuts3"
"8771","DE268","class_x_3_3",8,2019,1,"nuts3"
"8772","DE268","class_x_3_3",8,2020,1,"nuts3"
"8773","DE268","class_x_3_3",9,2018,1,"nuts3"
"8774","DE268","class_x_3_3",10,2018,1,"nuts3"
"8775","DE268","class_x_3_3",10,2020,1,"nuts3"
"8776","DE268","class_x_3_3",11,2019,1,"nuts3"
"8777","DE268","class_x_3_3",12,2015,1,"nuts3"
"8778","DE268","class_x_3_3",12,2019,2,"nuts3"
"8779","DE268","class_x_3_4",4,2020,2,"nuts3"
"8780","DE268","class_x_3_4",6,2020,1,"nuts3"
"8781","DE268","class_x_3_4",7,2019,1,"nuts3"
"8782","DE268","class_x_3_4",7,2021,1,"nuts3"
"8783","DE268","class_x_3_4",8,2015,1,"nuts3"
"8784","DE268","class_x_3_4",8,2017,1,"nuts3"
"8785","DE268","class_x_3_4",9,2015,1,"nuts3"
"8786","DE268","class_x_3_4",9,2019,1,"nuts3"
"8787","DE268","class_x_3_4",10,2019,1,"nuts3"
"8788","DE268","class_x_3_4",10,2020,1,"nuts3"
"8789","DE268","class_x_3_4",11,2019,1,"nuts3"
"8790","DE268","class_x_3_5",2,2017,1,"nuts3"
"8791","DE268","class_x_3_5",2,2019,1,"nuts3"
"8792","DE268","class_x_3_5",6,2020,2,"nuts3"
"8793","DE268","class_x_3_5",7,2015,1,"nuts3"
"8794","DE268","class_x_3_5",7,2016,1,"nuts3"
"8795","DE268","class_x_3_5",7,2021,1,"nuts3"
"8796","DE268","class_x_3_5",8,2017,1,"nuts3"
"8797","DE268","class_x_3_5",9,2018,1,"nuts3"
"8798","DE268","class_x_3_5",10,2018,1,"nuts3"
"8799","DE268","class_x_3_5",12,2015,1,"nuts3"
"8800","DE268","class_x_3_5",12,2019,2,"nuts3"
"8801","DE268","class_x_4_1",5,2014,1,"nuts3"
"8802","DE268","class_x_4_1",6,2019,1,"nuts3"
"8803","DE268","class_x_4_1",7,2012,2,"nuts3"
"8804","DE268","class_x_4_1",7,2021,1,"nuts3"
"8805","DE268","class_x_4_1",8,2009,1,"nuts3"
"8806","DE268","class_x_4_1",8,2015,1,"nuts3"
"8807","DE268","class_x_4_1",8,2017,1,"nuts3"
"8808","DE268","class_x_4_1",9,2019,1,"nuts3"
"8809","DE268","class_x_4_1",10,2018,1,"nuts3"
"8810","DE268","class_x_4_2",9,2019,1,"nuts3"
"8811","DE268","class_x_4_3",2,2019,1,"nuts3"
"8812","DE268","class_x_4_3",3,2016,1,"nuts3"
"8813","DE268","class_x_4_3",7,2012,2,"nuts3"
"8814","DE268","class_x_4_3",7,2015,2,"nuts3"
"8815","DE268","class_x_4_3",7,2021,1,"nuts3"
"8816","DE268","class_x_4_3",8,2015,3,"nuts3"
"8817","DE268","class_x_4_4",3,2016,1,"nuts3"
"8818","DE268","class_x_4_4",4,2019,1,"nuts3"
"8819","DE268","class_x_4_4",7,2015,1,"nuts3"
"8820","DE268","class_x_4_4",7,2018,2,"nuts3"
"8821","DE268","class_x_4_4",7,2019,1,"nuts3"
"8822","DE268","class_x_4_4",7,2021,2,"nuts3"
"8823","DE268","class_x_4_4",8,2015,1,"nuts3"
"8824","DE268","class_x_4_4",10,2018,1,"nuts3"
"8825","DE268","class_x_4_4",10,2019,1,"nuts3"
"8826","DE268","class_x_4_5",2,2019,1,"nuts3"
"8827","DE268","class_x_4_5",3,2016,1,"nuts3"
"8828","DE268","class_x_4_5",10,2018,1,"nuts3"
"8829","DE268","class_x_5_1",1,2006,1,"nuts3"
"8830","DE268","class_x_5_1",3,2016,1,"nuts3"
"8831","DE268","class_x_5_1",4,2014,1,"nuts3"
"8832","DE268","class_x_5_1",4,2019,1,"nuts3"
"8833","DE268","class_x_5_1",6,2005,1,"nuts3"
"8834","DE268","class_x_5_1",6,2017,1,"nuts3"
"8835","DE268","class_x_5_1",6,2020,1,"nuts3"
"8836","DE268","class_x_5_1",6,2021,1,"nuts3"
"8837","DE268","class_x_5_1",7,2018,1,"nuts3"
"8838","DE268","class_x_5_1",7,2019,1,"nuts3"
"8839","DE268","class_x_5_1",7,2021,2,"nuts3"
"8840","DE268","class_x_5_1",8,2015,2,"nuts3"
"8841","DE268","class_x_5_1",8,2018,1,"nuts3"
"8842","DE268","class_x_5_1",8,2019,1,"nuts3"
"8843","DE268","class_x_5_1",10,2018,2,"nuts3"
"8844","DE268","class_x_5_1",10,2019,1,"nuts3"
"8845","DE268","class_x_5_2",2,2017,1,"nuts3"
"8846","DE268","class_x_5_2",2,2019,1,"nuts3"
"8847","DE268","class_x_5_2",4,2011,1,"nuts3"
"8848","DE268","class_x_5_2",4,2014,2,"nuts3"
"8849","DE268","class_x_5_2",4,2019,2,"nuts3"
"8850","DE268","class_x_5_2",6,2017,1,"nuts3"
"8851","DE268","class_x_5_2",6,2021,2,"nuts3"
"8852","DE268","class_x_5_2",7,2015,2,"nuts3"
"8853","DE268","class_x_5_2",7,2019,1,"nuts3"
"8854","DE268","class_x_5_2",7,2021,1,"nuts3"
"8855","DE268","class_x_5_2",8,2015,1,"nuts3"
"8856","DE268","class_x_5_2",10,2018,1,"nuts3"
"8857","DE268","class_x_5_3",2,2017,1,"nuts3"
"8858","DE268","class_x_5_3",6,2020,1,"nuts3"
"8859","DE268","class_x_5_3",6,2021,1,"nuts3"
"8860","DE268","class_x_5_3",8,2017,1,"nuts3"
"8861","DE268","class_x_5_3",10,2015,1,"nuts3"
"8862","DE268","class_x_5_3",10,2020,1,"nuts3"
"8863","DE268","class_x_5_5",2,2020,1,"nuts3"
"8864","DE268","class_x_5_5",4,2011,1,"nuts3"
"8865","DE268","class_x_5_5",4,2014,1,"nuts3"
"8866","DE268","class_x_5_5",6,2019,1,"nuts3"
"8867","DE268","class_x_5_5",7,2015,1,"nuts3"
"8868","DE268","class_x_5_5",7,2018,1,"nuts3"
"8869","DE268","class_x_5_5",7,2021,1,"nuts3"
"8870","DE268","class_x_5_5",8,2017,1,"nuts3"
"8871","DE268","class_x_5_5",8,2019,1,"nuts3"
"8872","DE268","class_x_5_5",11,2020,1,"nuts3"
"8873","DE269","class_x_1_1",7,2015,1,"nuts3"
"8874","DE269","class_x_1_4",4,2020,1,"nuts3"
"8875","DE269","class_x_1_4",6,2011,1,"nuts3"
"8876","DE269","class_x_2_1",8,2018,1,"nuts3"
"8877","DE269","class_x_2_3",4,2007,1,"nuts3"
"8878","DE269","class_x_3_1",6,2011,1,"nuts3"
"8879","DE269","class_x_3_2",4,2007,1,"nuts3"
"8880","DE269","class_x_3_2",7,2020,1,"nuts3"
"8881","DE269","class_x_3_2",8,2019,1,"nuts3"
"8882","DE269","class_x_3_2",9,2019,1,"nuts3"
"8883","DE269","class_x_3_2",10,2018,1,"nuts3"
"8884","DE269","class_x_3_2",10,2019,1,"nuts3"
"8885","DE269","class_x_3_2",10,2020,1,"nuts3"
"8886","DE269","class_x_3_2",12,2019,1,"nuts3"
"8887","DE269","class_x_3_3",2,2020,1,"nuts3"
"8888","DE269","class_x_3_3",4,2007,1,"nuts3"
"8889","DE269","class_x_3_3",5,2017,1,"nuts3"
"8890","DE269","class_x_3_3",7,2017,1,"nuts3"
"8891","DE269","class_x_3_3",7,2020,1,"nuts3"
"8892","DE269","class_x_3_3",9,2019,1,"nuts3"
"8893","DE269","class_x_3_3",10,2019,1,"nuts3"
"8894","DE269","class_x_3_3",10,2020,1,"nuts3"
