"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID"
"66","Construction sites","DEA5",2947107.0339497,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"67","Construction sites","DEB1",1001636.4553,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"68","Construction sites","DEB2",2914373.48065,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"69","Construction sites","DEB3",2705805.5978496,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"70","Construction sites","DEC0",1185447.2815,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"71","Construction sites","DED2",761296.9505,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"72","Construction sites","DED4",319929.1611,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"73","Construction sites","DED5",814014.15955,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"74","Construction sites","DEE0",3702194.5306499,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"75","Construction sites","DEF0",3695177.49905,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"76","Construction sites","DEG0",3213147.4168499,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"77","Continuous urban fabric","DE11",77046106.1853499,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"78","Continuous urban fabric","DE12",49277855.3010998,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"79","Continuous urban fabric","DE13",26043624.9873499,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"80","Continuous urban fabric","DE14",22373680.40125,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"81","Continuous urban fabric","DE21",32175012.31355,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"82","Continuous urban fabric","DE22",11599035.5584,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"83","Continuous urban fabric","DE23",13288474.36005,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"84","Continuous urban fabric","DE24",18068476.4123499,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"85","Continuous urban fabric","DE25",50421408.9539999,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"86","Continuous urban fabric","DE26",40659442.8362,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"87","Continuous urban fabric","DE27",23774444.86905,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"88","Continuous urban fabric","DE30",31360376.0365502,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"89","Continuous urban fabric","DE40",22094411.2834502,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"90","Continuous urban fabric","DE50",7091794.8331,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"91","Continuous urban fabric","DE60",8366926.16365,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"92","Continuous urban fabric","DE71",102630868.6639,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"93","Continuous urban fabric","DE72",10532514.34325,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"94","Continuous urban fabric","DE73",10073685.8615498,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"95","Continuous urban fabric","DE80",19660799.1606,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"96","Continuous urban fabric","DE91",20232831.6354998,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"97","Continuous urban fabric","DE92",17575527.8948,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"98","Continuous urban fabric","DE93",6806570.8012999,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"99","Continuous urban fabric","DE94",15913952.33555,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"100","Continuous urban fabric","DEA1",52676675.25285,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"101","Continuous urban fabric","DEA2",37486542.3308999,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"102","Continuous urban fabric","DEA3",15852992.8391499,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"103","Continuous urban fabric","DEA4",15299569.72865,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"104","Continuous urban fabric","DEA5",29175303.9626999,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"105","Continuous urban fabric","DEB1",9682683.42335,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"106","Continuous urban fabric","DEB2",2837420.33245,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"107","Continuous urban fabric","DEB3",43774213.1564499,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"108","Continuous urban fabric","DEC0",8640031.82725,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"109","Continuous urban fabric","DED2",13676869.1545496,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"110","Continuous urban fabric","DED4",15307261.5443,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"111","Continuous urban fabric","DED5",11396595.4634,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"112","Continuous urban fabric","DEE0",28542636.3312998,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"113","Continuous urban fabric","DEF0",18932732.8622001,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"114","Continuous urban fabric","DEG0",32608864.07015,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"115","Discontinuous urban fabric","DE11",805290052.721749,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"116","Discontinuous urban fabric","DE12",553972725.645,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"117","Discontinuous urban fabric","DE13",551000297.545645,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"118","Discontinuous urban fabric","DE14",542245705.08274,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"119","Discontinuous urban fabric","DE21",1081459279.06835,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"120","Discontinuous urban fabric","DE22",524448680.152418,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"121","Discontinuous urban fabric","DE23",459874405.304386,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"122","Discontinuous urban fabric","DE24",430879518.50357,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"123","Discontinuous urban fabric","DE25",455200965.35705,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"124","Discontinuous urban fabric","DE26",420329037.301322,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"125","Discontinuous urban fabric","DE27",601120238.842441,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"126","Discontinuous urban fabric","DE30",430888267.3615,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"127","Discontinuous urban fabric","DE40",1584623921.54205,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"128","Discontinuous urban fabric","DE50",132777373.157601,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"129","Discontinuous urban fabric","DE60",301282746.2103,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"130","Discontinuous urban fabric","DE71",643480577.937501,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"131","Discontinuous urban fabric","DE72",360752412.3933,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"132","Discontinuous urban fabric","DE73",479355263.730429,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"133","Discontinuous urban fabric","DE80",742544319.368908,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"134","Discontinuous urban fabric","DE91",534774794.95495,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"135","Discontinuous urban fabric","DE92",686311379.5011,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"136","Discontinuous urban fabric","DE93",957997436.481528,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"137","Discontinuous urban fabric","DE94",1033600651.44668,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"138","Discontinuous urban fabric","DEA1",985130316.145161,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"139","Discontinuous urban fabric","DEA2",1005574993.52317,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"140","Discontinuous urban fabric","DEA3",692603154.880869,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"141","Discontinuous urban fabric","DEA4",664746997.733551,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"142","Discontinuous urban fabric","DEA5",888673579.475191,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"143","Discontinuous urban fabric","DEB1",589019299.714349,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"144","Discontinuous urban fabric","DEB2",229533446.663345,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"145","Discontinuous urban fabric","DEB3",506325879.722928,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"146","Discontinuous urban fabric","DEC0",329270450.400154,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"147","Discontinuous urban fabric","DED2",636346391.995109,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"148","Discontinuous urban fabric","DED4",644370907.76855,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"149","Discontinuous urban fabric","DED5",308692302.3966,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"150","Discontinuous urban fabric","DEE0",965409269.579301,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"151","Discontinuous urban fabric","DEF0",1246255090.60834,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"152","Discontinuous urban fabric","DEG0",834270218.50554,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"153","Dump sites","DE11",6448530.72465,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"154","Dump sites","DE12",5687390.4894501,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"155","Dump sites","DE13",3919409.4063,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"156","Dump sites","DE14",4913081.3411001,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"157","Dump sites","DE21",2844159.7115,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"158","Dump sites","DE22",2034178.1372,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"159","Dump sites","DE23",4356785.30525,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"160","Dump sites","DE24",2169938.01155,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"161","Dump sites","DE25",4240831.1592499,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"162","Dump sites","DE26",3449327.16745,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"163","Dump sites","DE27",1897859.1221999,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"164","Dump sites","DE30",296748.66125,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"165","Dump sites","DE40",17285581.0997001,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"166","Dump sites","DE50",1526335.28085,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"167","Dump sites","DE60",1990539.23935,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"168","Dump sites","DE71",5643029.46375,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"169","Dump sites","DE72",2442848.02995,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"170","Dump sites","DE73",6336616.3715,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"171","Dump sites","DE80",3811561.0231,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"172","Dump sites","DE91",6245339.72215,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"173","Dump sites","DE92",9255083.4201999,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"174","Dump sites","DE93",6331133.0954497,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"175","Dump sites","DE94",8793263.1797999,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"176","Dump sites","DEA1",11984174.0113,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"177","Dump sites","DEA2",16307315.8294001,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"178","Dump sites","DEA3",10080326.7747,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"179","Dump sites","DEA4",3984109.2594498,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"180","Dump sites","DEA5",8605994.0109003,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"181","Dump sites","DEB1",3524936.6948,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"182","Dump sites","DEB2",1090505.1525,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"183","Dump sites","DEB3",4390529.6671499,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"184","Dump sites","DEC0",6215641.17205,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"185","Dump sites","DED2",4142860.7475,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"186","Dump sites","DED4",9575239.0829,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"187","Dump sites","DED5",5070435.7885501,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"188","Dump sites","DEE0",21719291.512,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"189","Dump sites","DEF0",5373279.7978999,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"190","Dump sites","DEG0",16236804.1296,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"191","Green urban areas","DE11",15787492.6771498,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"192","Green urban areas","DE12",13311853.1405,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"193","Green urban areas","DE13",8521020.1659501,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"194","Green urban areas","DE14",6139336.46595,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"195","Green urban areas","DE21",38613830.74255,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"196","Green urban areas","DE22",2386499.9770501,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"197","Green urban areas","DE23",4443725.5360001,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"198","Green urban areas","DE24",5517753.12005,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"199","Green urban areas","DE25",9759330.12065,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"200","Green urban areas","DE26",4925540.1588503,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"201","Green urban areas","DE27",9087196.8095,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"202","Green urban areas","DE30",45547598.3626001,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"203","Green urban areas","DE40",44782424.5707498,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"204","Green urban areas","DE50",13144938.6194999,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"205","Green urban areas","DE60",38414420.0092501,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"206","Green urban areas","DE71",16809997.6013497,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"207","Green urban areas","DE72",2381652.5337,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"208","Green urban areas","DE73",7678430.0603501,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"209","Green urban areas","DE80",15607735.4728001,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
"210","Green urban areas","DE91",13786130.8278493,2,"DE","Braunschweig","Braunschweig",0,NA,0,"DE91"
"211","Green urban areas","DE92",18699752.8880999,2,"DE","Hannover","Hannover",0,NA,0,"DE92"
"212","Green urban areas","DE93",11356433.2595003,2,"DE","Lüneburg","Lüneburg",0,NA,0,"DE93"
"213","Green urban areas","DE94",13108357.5223501,2,"DE","Weser-Ems","Weser-Ems",0,NA,0,"DE94"
"214","Green urban areas","DEA1",77206485.3924999,2,"DE","Düsseldorf","Düsseldorf",0,NA,0,"DEA1"
"215","Green urban areas","DEA2",42471169.5793009,2,"DE","Köln","Köln",0,NA,0,"DEA2"
"216","Green urban areas","DEA3",29930255.6240501,2,"DE","Münster","Münster",0,NA,0,"DEA3"
"217","Green urban areas","DEA4",18654531.7514,2,"DE","Detmold","Detmold",0,NA,0,"DEA4"
"218","Green urban areas","DEA5",37980154.2913497,2,"DE","Arnsberg","Arnsberg",0,NA,0,"DEA5"
"219","Green urban areas","DEB1",4359903.5402998,2,"DE","Koblenz","Koblenz",0,NA,0,"DEB1"
"220","Green urban areas","DEB2",980521.4722,2,"DE","Trier","Trier",0,NA,0,"DEB2"
"221","Green urban areas","DEB3",9166530.2912497,2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",0,NA,0,"DEB3"
"222","Green urban areas","DEC0",6768492.7097002,2,"DE","Saarland","Saarland",0,NA,0,"DEC0"
"223","Green urban areas","DED2",12356806.0900509,2,"DE","Dresden","Dresden",0,NA,0,"DED2"
"224","Green urban areas","DED4",11759018.8191,2,"DE","Chemnitz","Chemnitz",0,NA,0,"DED4"
"225","Green urban areas","DED5",17364553.34915,2,"DE","Leipzig","Leipzig",0,NA,0,"DED5"
"226","Green urban areas","DEE0",30253713.2846,2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",0,NA,0,"DEE0"
"227","Green urban areas","DEF0",25318721.5454499,2,"DE","Schleswig-Holstein","Schleswig-Holstein",0,NA,0,"DEF0"
"228","Green urban areas","DEG0",14055746.80605,2,"DE","Thüringen","Thüringen",0,NA,0,"DEG0"
"229","Industrial or commercial units and public facilities","DE11",267080686.440899,2,"DE","Stuttgart","Stuttgart",0,NA,0,"DE11"
"230","Industrial or commercial units and public facilities","DE12",202811833.017549,2,"DE","Karlsruhe","Karlsruhe",0,NA,0,"DE12"
"231","Industrial or commercial units and public facilities","DE13",167098601.9303,2,"DE","Freiburg","Freiburg",0,NA,0,"DE13"
"232","Industrial or commercial units and public facilities","DE14",155835325.46435,2,"DE","Tübingen","Tübingen",0,NA,0,"DE14"
"233","Industrial or commercial units and public facilities","DE21",265128991.46375,2,"DE","Oberbayern","Oberbayern",0,NA,0,"DE21"
"234","Industrial or commercial units and public facilities","DE22",116471284.109049,2,"DE","Niederbayern","Niederbayern",0,NA,0,"DE22"
"235","Industrial or commercial units and public facilities","DE23",119357939.3227,2,"DE","Oberpfalz","Oberpfalz",0,NA,0,"DE23"
"236","Industrial or commercial units and public facilities","DE24",100744083.64285,2,"DE","Oberfranken","Oberfranken",0,NA,0,"DE24"
"237","Industrial or commercial units and public facilities","DE25",130830370.402476,2,"DE","Mittelfranken","Mittelfranken",0,NA,0,"DE25"
"238","Industrial or commercial units and public facilities","DE26",130881020.00945,2,"DE","Unterfranken","Unterfranken",0,NA,0,"DE26"
"239","Industrial or commercial units and public facilities","DE27",160801024.16805,2,"DE","Schwaben","Schwaben",0,NA,0,"DE27"
"240","Industrial or commercial units and public facilities","DE30",115375428.833,2,"DE","Berlin","Berlin",0,NA,0,"DE30"
"241","Industrial or commercial units and public facilities","DE40",490702800.579601,2,"DE","Brandenburg","Brandenburg",0,NA,0,"DE40"
"242","Industrial or commercial units and public facilities","DE50",59906548.1432001,2,"DE","Bremen","Bremen",0,NA,0,"DE50"
"243","Industrial or commercial units and public facilities","DE60",69866619.6594502,2,"DE","Hamburg","Hamburg",0,NA,0,"DE60"
"244","Industrial or commercial units and public facilities","DE71",234677425.692601,2,"DE","Darmstadt","Darmstadt",0,NA,0,"DE71"
"245","Industrial or commercial units and public facilities","DE72",83450368.1599503,2,"DE","Gießen","Gießen",0,NA,0,"DE72"
"246","Industrial or commercial units and public facilities","DE73",97514105.4684503,2,"DE","Kassel","Kassel",0,NA,0,"DE73"
"247","Industrial or commercial units and public facilities","DE80",262470714.238307,2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",0,NA,0,"DE80"
