"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID","area_size_total"
"20","Beaches, dunes and sand plains","DE212",72429.7825,3,"DE","München, Kreisfreie Stadt","München, Kreisfreie Stadt",4,1,3,"DE212",311773686.596285
"21","Beaches, dunes and sand plains","DE215",9669905.2103,3,"DE","Berchtesgadener Land","Berchtesgadener Land",3,2,3,"DE215",839007695.993632
"22","Beaches, dunes and sand plains","DE216",3428721.4695,3,"DE","Bad Tölz-Wolfratshausen","Bad Tölz-Wolfratshausen",2,2,3,"DE216",1111738386.38701
"23","Beaches, dunes and sand plains","DE21D",15527392.061023,3,"DE","Garmisch-Partenkirchen","Garmisch-Partenkirchen",3,2,3,"DE21D",1011621466.20587
"24","Beaches, dunes and sand plains","DE21E",96966.97875,3,"DE","Landsberg am Lech","Landsberg am Lech",4,3,3,"DE21E",803187477.563865
"25","Beaches, dunes and sand plains","DE21F",467358.725,3,"DE","Miesbach","Miesbach",3,2,3,"DE21F",867878819.720599
"26","Beaches, dunes and sand plains","DE21H",68304.16375,3,"DE","München, Landkreis","München, Landkreis",4,1,3,"DE21H",664005409.595299
"27","Beaches, dunes and sand plains","DE21I",55599.615,3,"DE","Neuburg-Schrobenhausen","Neuburg-Schrobenhausen",4,3,3,"DE21I",740797368.95015
"28","Beaches, dunes and sand plains","DE21M",507904.61625,3,"DE","Traunstein","Traunstein",4,3,3,"DE21M",1533304184.32057
"29","Beaches, dunes and sand plains","DE237",128306.7125,3,"DE","Neustadt a. d. Waldnaab","Neustadt a. d. Waldnaab",4,3,3,"DE237",1427910653.4614
"30","Beaches, dunes and sand plains","DE27E",5934098.089,3,"DE","Oberallgäu","Oberallgäu",3,2,3,"DE27E",1527525608.89952
"31","Beaches, dunes and sand plains","DE405",103911.7925,3,"DE","Barnim","Barnim",4,2,3,"DE405",1481804299.65358
"32","Beaches, dunes and sand plains","DE406",3435773.03215,3,"DE","Dahme-Spreewald","Dahme-Spreewald",4,2,3,"DE406",2275022366.25851
"33","Beaches, dunes and sand plains","DE407",14947363.27445,3,"DE","Elbe-Elster","Elbe-Elster",4,3,3,"DE407",1900211417.46318
"34","Beaches, dunes and sand plains","DE40B",16388666.1367499,3,"DE","Oberspreewald-Lausitz","Oberspreewald-Lausitz",4,2,3,"DE40B",1222263381.86757
"35","Beaches, dunes and sand plains","DE40D",55313.7575,3,"DE","Ostprignitz-Ruppin","Ostprignitz-Ruppin",4,3,3,"DE40D",2525912661.75807
"36","Beaches, dunes and sand plains","DE40E",59122.89625,3,"DE","Potsdam-Mittelmark","Potsdam-Mittelmark",4,2,3,"DE40E",2592887387.34177
"37","Beaches, dunes and sand plains","DE40F",104457.02,3,"DE","Prignitz","Prignitz",4,3,3,"DE40F",2138629029.18524
"38","Beaches, dunes and sand plains","DE40G",576516.373,3,"DE","Spree-Neiße","Spree-Neiße",4,2,3,"DE40G",1657489773.15028
"39","Beaches, dunes and sand plains","DE40H",521759.44,3,"DE","Teltow-Fläming","Teltow-Fläming",4,2,3,"DE40H",2104570842.28913
"40","Beaches, dunes and sand plains","DE40I",117402.35125,3,"DE","Uckermark","Uckermark",4,3,3,"DE40I",3076623028.41344
"41","Beaches, dunes and sand plains","DE501",146744.79165,3,"DE","Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt",4,1,1,"DE501",325592393.953141
"42","Beaches, dunes and sand plains","DE600",268737.66015,3,"DE","Hamburg","Hamburg",4,1,1,"DE600",752829856.137627
"43","Beaches, dunes and sand plains","DE732",62722.7,3,"DE","Fulda","Fulda",4,2,3,"DE732",1381508604.63321
"44","Beaches, dunes and sand plains","DE803",865626.568445,3,"DE","Rostock, Kreisfreie Stadt","Rostock, Kreisfreie Stadt",4,2,1,"DE803",169250912.438794
"45","Beaches, dunes and sand plains","DE80K",1112798.7094418,3,"DE","Landkreis Rostock","Landkreis Rostock",4,2,1,"DE80K",3430059208.18993
"46","Beaches, dunes and sand plains","DE80L",4334435.0155288,3,"DE","Vorpommern-Rügen","Vorpommern-Rügen",4,3,1,"DE80L",3166412329.30647
"47","Beaches, dunes and sand plains","DE80M",80098.8681497,3,"DE","Nordwestmecklenburg","Nordwestmecklenburg",4,3,1,"DE80M",2124495935.96764
"48","Beaches, dunes and sand plains","DE80N",1508858.161941,3,"DE","Vorpommern-Greifswald","Vorpommern-Greifswald",4,3,1,"DE80N",3796376086.49198
"49","Beaches, dunes and sand plains","DE80O",379945.00125,3,"DE","Ludwigslust-Parchim","Ludwigslust-Parchim",4,3,3,"DE80O",4767556761.67532
"50","Beaches, dunes and sand plains","DE938",79821.0279002,3,"DE","Heidekreis","Heidekreis",4,2,3,"DE938",1881689691.31239
"51","Beaches, dunes and sand plains","DE947",15084858.8946,3,"DE","Aurich","Aurich",4,2,1,"DE947",1293410720.66243
"52","Beaches, dunes and sand plains","DE94A",2855614.7207497,3,"DE","Friesland (DE)","Friesland (DE)",4,2,1,"DE94A",617808851.718435
"53","Beaches, dunes and sand plains","DE94C",8025353.2121,3,"DE","Leer","Leer",4,2,1,"DE94C",1066486768.09976
"54","Beaches, dunes and sand plains","DE94G",207261.06095,3,"DE","Wesermarsch","Wesermarsch",4,2,1,"DE94G",827712458.397358
"55","Beaches, dunes and sand plains","DE94H",9858324.51565,3,"DE","Wittmund","Wittmund",4,3,1,"DE94H",659207812.080524
"56","Beaches, dunes and sand plains","DEA36",112390.647,3,"DE","Recklinghausen","Recklinghausen",4,1,3,"DEA36",761404385.524167
"57","Beaches, dunes and sand plains","DEB24",68035.91375,3,"DE","Vulkaneifel","Vulkaneifel",4,3,3,"DEB24",910743900.460454
"58","Beaches, dunes and sand plains","DEB3K",82710.96375,3,"DE","Südwestpfalz","Südwestpfalz",4,3,3,"DEB3K",954825572.202891
"59","Beaches, dunes and sand plains","DED2C",6521318.4476,3,"DE","Bautzen","Bautzen",4,3,3,"DED2C",2394324005.69914
"60","Beaches, dunes and sand plains","DED2D",3319580.20625,3,"DE","Görlitz","Görlitz",4,2,3,"DED2D",2111617357.77598
"61","Beaches, dunes and sand plains","DED52",683463.9094,3,"DE","Leipzig","Leipzig",4,1,3,"DED52",1650413243.11551
"62","Beaches, dunes and sand plains","DED53",145695.3329,3,"DE","Nordsachsen","Nordsachsen",4,3,3,"DED53",2027895996.34862
"63","Beaches, dunes and sand plains","DEE05",281970.2291,3,"DE","Anhalt-Bitterfeld","Anhalt-Bitterfeld",4,2,3,"DEE05",1462195496.31366
"64","Beaches, dunes and sand plains","DEE06",166466.93125,3,"DE","Jerichower Land","Jerichower Land",4,3,3,"DEE06",1589715793.5913
"65","Beaches, dunes and sand plains","DEE0B",111271.7511,3,"DE","Saalekreis","Saalekreis",4,2,3,"DEE0B",1439418533.47617
"66","Beaches, dunes and sand plains","DEE0E",120929.1705995,3,"DE","Wittenberg","Wittenberg",4,3,3,"DEE0E",1942626325.95478
"67","Beaches, dunes and sand plains","DEF02",102847.34215,3,"DE","Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt",4,1,1,"DEF02",113224279.066901
"68","Beaches, dunes and sand plains","DEF03",251370.142188,3,"DE","Lübeck, Kreisfreie Stadt","Lübeck, Kreisfreie Stadt",4,2,1,"DEF03",211867809.305578
"69","Beaches, dunes and sand plains","DEF05",977434.9422,3,"DE","Dithmarschen","Dithmarschen",4,3,1,"DEF05",1442189904.68907
"70","Beaches, dunes and sand plains","DEF07",16107954.8044,3,"DE","Nordfriesland","Nordfriesland",4,3,1,"DEF07",2082788701.61271
"71","Beaches, dunes and sand plains","DEF08",1865877.4890444,3,"DE","Ostholstein","Ostholstein",4,2,1,"DEF08",1386481398.83516
"72","Beaches, dunes and sand plains","DEF09",437962.8176,3,"DE","Pinneberg","Pinneberg",4,1,1,"DEF09",660754103.80334
"73","Beaches, dunes and sand plains","DEF0A",549572.1448991,3,"DE","Plön","Plön",4,1,1,"DEF0A",1082990962.44124
"74","Beaches, dunes and sand plains","DEF0B",569850.86305,3,"DE","Rendsburg-Eckernförde","Rendsburg-Eckernförde",4,2,1,"DEF0B",2169436142.8087
"75","Beaches, dunes and sand plains","DEF0C",121853.4614,3,"DE","Schleswig-Flensburg","Schleswig-Flensburg",4,2,1,"DEF0C",1991617450.81926
"76","Beaches, dunes and sand plains","DEG0M",104528.535,3,"DE","Altenburger Land","Altenburger Land",4,2,3,"DEG0M",569813531.060611
"77","Broad-leaved forest","DE111",198363669.74515,3,"DE","Stuttgart, Stadtkreis","Stuttgart, Stadtkreis",4,1,3,"DE111",210111231.572561
"78","Broad-leaved forest","DE112",242503280.31925,3,"DE","Böblingen","Böblingen",4,1,3,"DE112",616706354.998487
"79","Broad-leaved forest","DE113",478296361.3375,3,"DE","Esslingen","Esslingen",4,1,3,"DE113",639653087.634639
"80","Broad-leaved forest","DE114",516241408.44355,3,"DE","Göppingen","Göppingen",3,1,3,"DE114",642175034.832007
"81","Broad-leaved forest","DE115",295057673.96735,3,"DE","Ludwigsburg","Ludwigsburg",4,1,3,"DE115",685990294.660686
"82","Broad-leaved forest","DE116",248496729.63305,3,"DE","Rems-Murr-Kreis","Rems-Murr-Kreis",4,1,3,"DE116",856918530.725362
"83","Broad-leaved forest","DE117",27003106.9464,3,"DE","Heilbronn, Stadtkreis","Heilbronn, Stadtkreis",4,2,3,"DE117",100661417.036062
"84","Broad-leaved forest","DE118",462389388.80195,3,"DE","Heilbronn, Landkreis","Heilbronn, Landkreis",4,2,3,"DE118",1098993992.80318
"85","Broad-leaved forest","DE119",337736269.3745,3,"DE","Hohenlohekreis","Hohenlohekreis",4,3,3,"DE119",777054680.59534
"86","Broad-leaved forest","DE11A",272573794.78755,3,"DE","Schwäbisch Hall","Schwäbisch Hall",4,3,3,"DE11A",1484723816.9574
"87","Broad-leaved forest","DE11B",287993042.4365,3,"DE","Main-Tauber-Kreis","Main-Tauber-Kreis",4,3,3,"DE11B",1304391537.28439
"88","Broad-leaved forest","DE11C",241682071.8148,3,"DE","Heidenheim","Heidenheim",4,2,3,"DE11C",626943384.753197
"89","Broad-leaved forest","DE11D",178420059.5166,3,"DE","Ostalbkreis","Ostalbkreis",4,2,3,"DE11D",1511168828.10402
"90","Broad-leaved forest","DE121",69479794.9669,3,"DE","Baden-Baden, Stadtkreis","Baden-Baden, Stadtkreis",3,1,3,"DE121",139700810.054739
"91","Broad-leaved forest","DE122",94329869.72585,3,"DE","Karlsruhe, Stadtkreis","Karlsruhe, Stadtkreis",4,1,3,"DE122",174498748.643615
"92","Broad-leaved forest","DE123",358744940.47825,3,"DE","Karlsruhe, Landkreis","Karlsruhe, Landkreis",4,1,3,"DE123",1083742989.38858
"93","Broad-leaved forest","DE124",223931096.2851,3,"DE","Rastatt","Rastatt",4,1,3,"DE124",739544382.998046
"94","Broad-leaved forest","DE125",78752630.165,3,"DE","Heidelberg, Stadtkreis","Heidelberg, Stadtkreis",3,1,3,"DE125",109597719.509603
"95","Broad-leaved forest","DE126",8813229.9502995,3,"DE","Mannheim, Stadtkreis","Mannheim, Stadtkreis",4,1,3,"DE126",145121268.985362
"96","Broad-leaved forest","DE127",291908708.5516,3,"DE","Neckar-Odenwald-Kreis","Neckar-Odenwald-Kreis",4,3,3,"DE127",1125966997.13839
"97","Broad-leaved forest","DE128",352587968.25665,3,"DE","Rhein-Neckar-Kreis","Rhein-Neckar-Kreis",4,1,3,"DE128",1060449184.94986
"98","Broad-leaved forest","DE129",33557643.15335,3,"DE","Pforzheim, Stadtkreis","Pforzheim, Stadtkreis",2,2,3,"DE129",98477334.4854167
"99","Broad-leaved forest","DE12A",88018249.87745,3,"DE","Calw","Calw",2,3,3,"DE12A",797563034.692163
"100","Broad-leaved forest","DE12B",258330989.5652,3,"DE","Enzkreis","Enzkreis",4,2,3,"DE12B",573053894.384032
"101","Broad-leaved forest","DE12C",18895353.4529,3,"DE","Freudenstadt","Freudenstadt",3,3,3,"DE12C",870822637.050476
"102","Broad-leaved forest","DE131",40977158.99125,3,"DE","Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",4,2,3,"DE131",154093476.898963
"103","Broad-leaved forest","DE132",197025808.4704,3,"DE","Breisgau-Hochschwarzwald","Breisgau-Hochschwarzwald",2,2,3,"DE132",1376919977.57085
"104","Broad-leaved forest","DE133",156211576.5883,3,"DE","Emmendingen","Emmendingen",2,2,3,"DE133",680111254.844883
"105","Broad-leaved forest","DE134",325681022.8673,3,"DE","Ortenaukreis","Ortenaukreis",2,2,3,"DE134",1859698705.84385
"106","Broad-leaved forest","DE135",27127791.81595,3,"DE","Rottweil","Rottweil",4,3,3,"DE135",769776098.745494
"107","Broad-leaved forest","DE136",61434648.3475001,3,"DE","Schwarzwald-Baar-Kreis","Schwarzwald-Baar-Kreis",4,2,3,"DE136",1026381921.87872
"108","Broad-leaved forest","DE137",130522822.13695,3,"DE","Tuttlingen","Tuttlingen",3,2,3,"DE137",733132549.453917
"109","Broad-leaved forest","DE138",140142313.623116,3,"DE","Konstanz","Konstanz",4,2,3,"DE138",863233863.937629
"110","Broad-leaved forest","DE139",225033129.031717,3,"DE","Lörrach","Lörrach",3,2,3,"DE139",807519402.432648
"111","Broad-leaved forest","DE13A",156742527.240572,3,"DE","Waldshut","Waldshut",3,2,3,"DE13A",1131027190.77065
"112","Broad-leaved forest","DE141",589859073.20865,3,"DE","Reutlingen","Reutlingen",1,2,3,"DE141",1092928197.42345
"113","Broad-leaved forest","DE142",406666523.76055,3,"DE","Tübingen, Landkreis","Tübingen, Landkreis",4,2,3,"DE142",519699131.934403
"114","Broad-leaved forest","DE143",377563878.3437,3,"DE","Zollernalbkreis","Zollernalbkreis",3,2,3,"DE143",917334100.757974
"115","Broad-leaved forest","DE144",33711096.2106,3,"DE","Ulm, Stadtkreis","Ulm, Stadtkreis",4,2,3,"DE144",119375741.619876
"116","Broad-leaved forest","DE145",625633400.23265,3,"DE","Alb-Donau-Kreis","Alb-Donau-Kreis",4,2,3,"DE145",1357309263.38533
"117","Broad-leaved forest","DE146",151627771.73255,3,"DE","Biberach","Biberach",4,3,3,"DE146",1410291001.8721
"118","Broad-leaved forest","DE147",89403710.262,3,"DE","Bodenseekreis","Bodenseekreis",4,2,3,"DE147",881414111.057589
"119","Broad-leaved forest","DE148",73428637.2182,3,"DE","Ravensburg","Ravensburg",4,2,3,"DE148",1632852195.73125
"120","Broad-leaved forest","DE149",136419666.15235,3,"DE","Sigmaringen","Sigmaringen",4,3,3,"DE149",1204748486.40452
"121","Broad-leaved forest","DE211",32446894.16,3,"DE","Ingolstadt, Kreisfreie Stadt","Ingolstadt, Kreisfreie Stadt",4,2,3,"DE211",133325007.334283
"122","Broad-leaved forest","DE212",17009885.68615,3,"DE","München, Kreisfreie Stadt","München, Kreisfreie Stadt",4,1,3,"DE212",311773686.596285
"123","Broad-leaved forest","DE213",3259030.16455,3,"DE","Rosenheim, Kreisfreie Stadt","Rosenheim, Kreisfreie Stadt",4,2,3,"DE213",36270134.4697756
"124","Broad-leaved forest","DE214",47954301.75055,3,"DE","Altötting","Altötting",4,2,3,"DE214",568637620.844652
"125","Broad-leaved forest","DE215",46048386.6778001,3,"DE","Berchtesgadener Land","Berchtesgadener Land",3,2,3,"DE215",839007695.993632
"126","Broad-leaved forest","DE216",32780586.1915,3,"DE","Bad Tölz-Wolfratshausen","Bad Tölz-Wolfratshausen",2,2,3,"DE216",1111738386.38701
"127","Broad-leaved forest","DE217",12294606.3428999,3,"DE","Dachau","Dachau",4,2,3,"DE217",579675207.43844
"128","Broad-leaved forest","DE218",13790095.6867,3,"DE","Ebersberg","Ebersberg",4,2,3,"DE218",549947351.179638
"129","Broad-leaved forest","DE219",104567987.32885,3,"DE","Eichstätt","Eichstätt",4,2,3,"DE219",1214987684.53575
"130","Broad-leaved forest","DE21A",24732226.1495,3,"DE","Erding","Erding",4,3,3,"DE21A",870735570.749398
"131","Broad-leaved forest","DE21B",44159044.93435,3,"DE","Freising","Freising",4,2,3,"DE21B",799220968.906402
"132","Broad-leaved forest","DE21C",11108810.0408,3,"DE","Fürstenfeldbruck","Fürstenfeldbruck",4,2,3,"DE21C",434303131.514166
"133","Broad-leaved forest","DE21D",31945864.0192,3,"DE","Garmisch-Partenkirchen","Garmisch-Partenkirchen",3,2,3,"DE21D",1011621466.20587
"134","Broad-leaved forest","DE21E",43107281.4544499,3,"DE","Landsberg am Lech","Landsberg am Lech",4,3,3,"DE21E",803187477.563865
"135","Broad-leaved forest","DE21F",13135876.8853,3,"DE","Miesbach","Miesbach",3,2,3,"DE21F",867878819.720599
"136","Broad-leaved forest","DE21G",18395220.8806,3,"DE","Mühldorf a. Inn","Mühldorf a. Inn",4,3,3,"DE21G",805051413.631094
"137","Broad-leaved forest","DE21H",44374004.1674499,3,"DE","München, Landkreis","München, Landkreis",4,1,3,"DE21H",664005409.595299
"138","Broad-leaved forest","DE21I",67868252.9406,3,"DE","Neuburg-Schrobenhausen","Neuburg-Schrobenhausen",4,3,3,"DE21I",740797368.95015
"139","Broad-leaved forest","DE21J",22809759.1325001,3,"DE","Pfaffenhofen a. d. Ilm","Pfaffenhofen a. d. Ilm",4,2,3,"DE21J",760884170.082064
"140","Broad-leaved forest","DE21K",48555227.07335,3,"DE","Rosenheim, Landkreis","Rosenheim, Landkreis",4,2,3,"DE21K",1441126051.81986
"141","Broad-leaved forest","DE21L",33935370.11065,3,"DE","Starnberg","Starnberg",4,2,3,"DE21L",485962879.134515
"142","Broad-leaved forest","DE21M",71872383.2834001,3,"DE","Traunstein","Traunstein",4,3,3,"DE21M",1533304184.32057
"143","Broad-leaved forest","DE21N",26387219.4431499,3,"DE","Weilheim-Schongau","Weilheim-Schongau",4,2,3,"DE21N",967862689.399724
"144","Broad-leaved forest","DE221",13566315.47465,3,"DE","Landshut, Kreisfreie Stadt","Landshut, Kreisfreie Stadt",4,3,3,"DE221",66236572.6815427
"145","Broad-leaved forest","DE222",8746967.57385,3,"DE","Passau, Kreisfreie Stadt","Passau, Kreisfreie Stadt",4,3,3,"DE222",70507066.2646052
"146","Broad-leaved forest","DE223",1350072.6933,3,"DE","Straubing, Kreisfreie Stadt","Straubing, Kreisfreie Stadt",4,3,3,"DE223",66970953.8555493
"147","Broad-leaved forest","DE224",51937513.52565,3,"DE","Deggendorf","Deggendorf",4,3,3,"DE224",860830092.648876
"148","Broad-leaved forest","DE225",59385157.2165,3,"DE","Freyung-Grafenau","Freyung-Grafenau",3,3,3,"DE225",985303691.678694
"149","Broad-leaved forest","DE226",54974948.09985,3,"DE","Kelheim","Kelheim",4,3,3,"DE226",1063580761.75501
"150","Broad-leaved forest","DE227",22986632.6656001,3,"DE","Landshut, Landkreis","Landshut, Landkreis",4,3,3,"DE227",1347018653.24374
"151","Broad-leaved forest","DE228",43694011.4483001,3,"DE","Passau, Landkreis","Passau, Landkreis",4,3,3,"DE228",1528530882.03236
"152","Broad-leaved forest","DE229",12708534.04295,3,"DE","Regen","Regen",3,3,3,"DE229",973760839.329393
"153","Broad-leaved forest","DE22A",14273319.7888,3,"DE","Rottal-Inn","Rottal-Inn",4,3,3,"DE22A",1281883718.03827
"154","Broad-leaved forest","DE22B",15736897.2056997,3,"DE","Straubing-Bogen","Straubing-Bogen",4,3,3,"DE22B",1202289544.38978
"155","Broad-leaved forest","DE22C",21002922.75855,3,"DE","Dingolfing-Landau","Dingolfing-Landau",4,3,3,"DE22C",877603908.137835
"156","Broad-leaved forest","DE231",1325737.45725,3,"DE","Amberg, Kreisfreie Stadt","Amberg, Kreisfreie Stadt",4,2,3,"DE231",50320213.8683393
"157","Broad-leaved forest","DE232",3093959.43075,3,"DE","Regensburg, Kreisfreie Stadt","Regensburg, Kreisfreie Stadt",4,2,3,"DE232",79686410.9380194
"158","Broad-leaved forest","DE234",24946137.74125,3,"DE","Amberg-Sulzbach","Amberg-Sulzbach",4,2,3,"DE234",1254394217.66907
"159","Broad-leaved forest","DE235",27318007.76825,3,"DE","Cham","Cham",4,3,3,"DE235",1526051890.16244
"160","Broad-leaved forest","DE236",55788216.1312002,3,"DE","Neumarkt i. d. OPf.","Neumarkt i. d. OPf.",4,3,3,"DE236",1344143011.79267
"161","Broad-leaved forest","DE237",20037474.164299,3,"DE","Neustadt a. d. Waldnaab","Neustadt a. d. Waldnaab",4,3,3,"DE237",1427910653.4614
"162","Broad-leaved forest","DE238",60466639.8956999,3,"DE","Regensburg, Landkreis","Regensburg, Landkreis",4,2,3,"DE238",1392336652.46492
"163","Broad-leaved forest","DE239",18154176.503999,3,"DE","Schwandorf","Schwandorf",4,3,3,"DE239",1459187333.25126
"164","Broad-leaved forest","DE23A",9681296.99685,3,"DE","Tirschenreuth","Tirschenreuth",4,3,3,"DE23A",1084422775.32253
"165","Broad-leaved forest","DE241",5159341.4392501,3,"DE","Bamberg, Kreisfreie Stadt","Bamberg, Kreisfreie Stadt",4,2,3,"DE241",54554220.8261781
"166","Broad-leaved forest","DE242",2068962.9669501,3,"DE","Bayreuth, Kreisfreie Stadt","Bayreuth, Kreisfreie Stadt",4,2,3,"DE242",66601087.6075649
"167","Broad-leaved forest","DE243",1986604.8373,3,"DE","Coburg, Kreisfreie Stadt","Coburg, Kreisfreie Stadt",4,2,3,"DE243",48399162.5617278
"168","Broad-leaved forest","DE244",247647.4322,3,"DE","Hof, Kreisfreie Stadt","Hof, Kreisfreie Stadt",4,2,3,"DE244",58764199.4257606
"169","Broad-leaved forest","DE245",272580927.08085,3,"DE","Bamberg, Landkreis","Bamberg, Landkreis",4,2,3,"DE245",1167414617.04728
"170","Broad-leaved forest","DE246",35879082.00455,3,"DE","Bayreuth, Landkreis","Bayreuth, Landkreis",4,2,3,"DE246",1273357853.65589
"171","Broad-leaved forest","DE247",38678133.58545,3,"DE","Coburg, Landkreis","Coburg, Landkreis",4,2,3,"DE247",591153790.812475
"172","Broad-leaved forest","DE248",83861771.35165,3,"DE","Forchheim","Forchheim",4,2,3,"DE248",642924442.77897
"173","Broad-leaved forest","DE249",8680647.8529,3,"DE","Hof, Landkreis","Hof, Landkreis",4,2,3,"DE249",892993754.528977
"174","Broad-leaved forest","DE24A",6575640.71,3,"DE","Kronach","Kronach",3,3,3,"DE24A",650758218.902805
"175","Broad-leaved forest","DE24B",17700650.1444999,3,"DE","Kulmbach","Kulmbach",4,3,3,"DE24B",657774250.086135
"176","Broad-leaved forest","DE24C",45962856.16695,3,"DE","Lichtenfels","Lichtenfels",4,3,3,"DE24C",519420213.691818
"177","Broad-leaved forest","DE24D",8558921.63245,3,"DE","Wunsiedel i. Fichtelgebirge","Wunsiedel i. Fichtelgebirge",4,3,3,"DE24D",606651486.074252
"178","Broad-leaved forest","DE251",2899516.9708,3,"DE","Ansbach, Kreisfreie Stadt","Ansbach, Kreisfreie Stadt",4,3,3,"DE251",100568557.550111
"179","Broad-leaved forest","DE252",775279.09525,3,"DE","Erlangen, Kreisfreie Stadt","Erlangen, Kreisfreie Stadt",4,1,3,"DE252",78147269.3994493
"180","Broad-leaved forest","DE253",1355446.04635,3,"DE","Fürth, Kreisfreie Stadt","Fürth, Kreisfreie Stadt",4,1,3,"DE253",63606324.3486146
"181","Broad-leaved forest","DE254",4376022.58415,3,"DE","Nürnberg, Kreisfreie Stadt","Nürnberg, Kreisfreie Stadt",4,1,3,"DE254",187566724.072112
"182","Broad-leaved forest","DE255",472488.39625,3,"DE","Schwabach, Kreisfreie Stadt","Schwabach, Kreisfreie Stadt",4,1,3,"DE255",40751531.2470088
"183","Broad-leaved forest","DE256",99639079.9159496,3,"DE","Ansbach, Landkreis","Ansbach, Landkreis",4,3,3,"DE256",1971975510.503
"184","Broad-leaved forest","DE257",5187381.4518,3,"DE","Erlangen-Höchstadt","Erlangen-Höchstadt",4,1,3,"DE257",565048291.834412
"185","Broad-leaved forest","DE258",2047334.4817,3,"DE","Fürth, Landkreis","Fürth, Landkreis",4,1,3,"DE258",306827003.78163
"186","Broad-leaved forest","DE259",77129541.5653499,3,"DE","Nürnberger Land","Nürnberger Land",4,2,3,"DE259",798072667.014482
"187","Broad-leaved forest","DE25A",171810486.42995,3,"DE","Neustadt a. d. Aisch-Bad Windsheim","Neustadt a. d. Aisch-Bad Windsheim",4,3,3,"DE25A",1267156208.50574
"188","Broad-leaved forest","DE25B",14093374.23495,3,"DE","Roth","Roth",4,2,3,"DE25B",895869447.767299
"189","Broad-leaved forest","DE25C",88685814.8957,3,"DE","Weißenburg-Gunzenhausen","Weißenburg-Gunzenhausen",4,3,3,"DE25C",969833051.721287
"190","Broad-leaved forest","DE261",27927902.7698,3,"DE","Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt",4,1,3,"DE261",62095616.8662336
"191","Broad-leaved forest","DE262",61015753.7623503,3,"DE","Schweinfurt, Kreisfreie Stadt","Schweinfurt, Kreisfreie Stadt",4,2,3,"DE262",35860454.9027161
