"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID","area_size_total"
"81","Airports","DE275",733524.77625,3,"DE","Aichach-Friedberg","Aichach-Friedberg",4,2,3,"DE275",777698790.3842
"82","Airports","DE276",4079616.16435,3,"DE","Augsburg, Landkreis","Augsburg, Landkreis",4,1,3,"DE276",1069155538.57277
"83","Airports","DE278",795343.18875,3,"DE","Günzburg","Günzburg",4,3,3,"DE278",760718845.044036
"84","Airports","DE27B",1733943.7700503,3,"DE","Ostallgäu","Ostallgäu",4,2,3,"DE27B",1390403223.55329
"85","Airports","DE27C",2310276.2225,3,"DE","Unterallgäu","Unterallgäu",4,3,3,"DE27C",1226678865.08749
"86","Airports","DE27D",514853.0341,3,"DE","Donau-Ries","Donau-Ries",4,3,3,"DE27D",1269283287.0534
"87","Airports","DE27E",430512.8375,3,"DE","Oberallgäu","Oberallgäu",3,2,3,"DE27E",1523213119.86088
"88","Airports","DE300",4559248.8887,3,"DE","Berlin","Berlin",4,1,3,"DE300",889101216.403399
"89","Airports","DE402",114520.56,3,"DE","Cottbus, Kreisfreie Stadt","Cottbus, Kreisfreie Stadt",4,2,3,"DE402",164644542.145936
"90","Airports","DE405",3129455.77225,3,"DE","Barnim","Barnim",4,2,3,"DE405",1475834245.64393
"91","Airports","DE406",15406161.0143,3,"DE","Dahme-Spreewald","Dahme-Spreewald",4,2,3,"DE406",2266258003.72019
"92","Airports","DE407",7256310.9087,3,"DE","Elbe-Elster","Elbe-Elster",4,3,3,"DE407",1893076407.62019
"93","Airports","DE409",4774696.5109,3,"DE","Märkisch-Oderland","Märkisch-Oderland",4,2,3,"DE409",2149223092.76479
"94","Airports","DE40B",4537829.02875,3,"DE","Oberspreewald-Lausitz","Oberspreewald-Lausitz",4,2,3,"DE40B",1217672921.75743
"95","Airports","DE40C",1829798.81375,3,"DE","Oder-Spree","Oder-Spree",4,2,3,"DE40C",2247790199.94563
"96","Airports","DE40D",984424.2275,3,"DE","Ostprignitz-Ruppin","Ostprignitz-Ruppin",4,3,3,"DE40D",2515640491.85936
"97","Airports","DE40G",7602223.5355,3,"DE","Spree-Neiße","Spree-Neiße",4,2,3,"DE40G",1651211047.49208
"98","Airports","DE40H",21054686.44925,3,"DE","Teltow-Fläming","Teltow-Fläming",4,2,3,"DE40H",2096448309.67914
"99","Airports","DE40I",656902.73125,3,"DE","Uckermark","Uckermark",4,3,3,"DE40I",3063963092.88664
"100","Airports","DE501",2799261.61745,3,"DE","Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt",4,1,1,"DE501",324258918.701326
"101","Airports","DE502",493062.8996,3,"DE","Bremerhaven, Kreisfreie Stadt","Bremerhaven, Kreisfreie Stadt",4,2,1,"DE502",93421662.5479322
"102","Airports","DE600",9817072.08085,3,"DE","Hamburg","Hamburg",4,1,1,"DE600",749674429.446917
"103","Airports","DE711",718988.1425,3,"DE","Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt",4,1,3,"DE711",122713031.849574
"104","Airports","DE712",16542127.9763,3,"DE","Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt",4,1,3,"DE712",247395762.593384
"105","Airports","DE714",1652494.8,3,"DE","Wiesbaden, Kreisfreie Stadt","Wiesbaden, Kreisfreie Stadt",4,1,3,"DE714",203334026.96706
"106","Airports","DE716",1774454.4675,3,"DE","Darmstadt-Dieburg","Darmstadt-Dieburg",4,1,3,"DE716",656347910.010089
"107","Airports","DE717",18939376.62775,3,"DE","Groß-Gerau","Groß-Gerau",4,1,3,"DE717",452159331.235275
"108","Airports","DE719",327693.985,3,"DE","Main-Kinzig-Kreis","Main-Kinzig-Kreis",4,2,3,"DE719",1392327188.17606
"109","Airports","DE71B",102355.18,3,"DE","Odenwaldkreis","Odenwaldkreis",3,3,3,"DE71B",623070225.451754
"110","Airports","DE71C",17347868.8238,3,"DE","Offenbach, Landkreis","Offenbach, Landkreis",4,1,3,"DE71C",354199501.17202
"111","Airports","DE71E",510751.5575,3,"DE","Wetteraukreis","Wetteraukreis",4,2,3,"DE71E",1097449419.92427
"112","Airports","DE721",131973.66875,3,"DE","Gießen, Landkreis","Gießen, Landkreis",4,2,3,"DE721",852455211.625466
"113","Airports","DE722",716467.92265,3,"DE","Lahn-Dill-Kreis","Lahn-Dill-Kreis",4,2,3,"DE722",1062064199.92832
"114","Airports","DE723",117054.46125,3,"DE","Limburg-Weilburg","Limburg-Weilburg",4,2,3,"DE723",736471985.479986
"115","Airports","DE732",1271041.2137,3,"DE","Fulda","Fulda",4,2,3,"DE732",1376652187.1738
"116","Airports","DE733",118174.3675,3,"DE","Hersfeld-Rotenburg","Hersfeld-Rotenburg",4,3,3,"DE733",1093919481.7734
"117","Airports","DE734",2689999.47585,3,"DE","Kassel, Landkreis","Kassel, Landkreis",4,2,3,"DE734",1290832753.6503
"118","Airports","DE735",1400239.69025,3,"DE","Schwalm-Eder-Kreis","Schwalm-Eder-Kreis",4,3,3,"DE735",1532900156.88849
"119","Airports","DE736",449905.60395,3,"DE","Waldeck-Frankenberg","Waldeck-Frankenberg",4,3,3,"DE736",1841284867.82408
"120","Airports","DE80J",3568598.2975,3,"DE","Mecklenburgische Seenplatte","Mecklenburgische Seenplatte",4,3,3,"DE80J",5472735416.07698
"121","Airports","DE80K",7774989.20875,3,"DE","Landkreis Rostock","Landkreis Rostock",4,2,1,"DE80K",3415404107.35347
"122","Airports","DE80L",1461469.6404,3,"DE","Vorpommern-Rügen","Vorpommern-Rügen",4,3,1,"DE80L",3152621894.38428
"123","Airports","DE80N",9128013.05605,3,"DE","Vorpommern-Greifswald","Vorpommern-Greifswald",4,3,1,"DE80N",3780260208.56375
"124","Airports","DE80O",3093949.5102,3,"DE","Ludwigslust-Parchim","Ludwigslust-Parchim",4,3,3,"DE80O",4747678396.92156
"125","Airports","DE911",1947849.9927,3,"DE","Braunschweig, Kreisfreie Stadt","Braunschweig, Kreisfreie Stadt",4,2,3,"DE911",191822977.747286
"126","Airports","DE912",146940.52155,3,"DE","Salzgitter, Kreisfreie Stadt","Salzgitter, Kreisfreie Stadt",4,2,3,"DE912",224164631.485819
"127","Airports","DE914",62981.8775,3,"DE","Gifhorn","Gifhorn",4,2,3,"DE914",1562256198.70883
"128","Airports","DE91A",211311.32,3,"DE","Peine","Peine",4,2,3,"DE91A",534411963.660963
"129","Airports","DE922",4791082.5619,3,"DE","Diepholz","Diepholz",4,2,3,"DE922",1981935240.19835
"130","Airports","DE923",226954.61,3,"DE","Hameln-Pyrmont","Hameln-Pyrmont",4,2,3,"DE923",794743921.798544
"131","Airports","DE925",537421.3825,3,"DE","Hildesheim","Hildesheim",4,2,3,"DE925",1203045702.68508
"132","Airports","DE928",1796142.0215,3,"DE","Schaumburg","Schaumburg",4,2,3,"DE928",673938104.610187
"133","Airports","DE929",9062218.6276,3,"DE","Region Hannover","Region Hannover",4,1,3,"DE929",2288307180.11303
"134","Airports","DE931",7780343.6425,3,"DE","Celle","Celle",4,2,3,"DE931",1544059291.12719
"135","Airports","DE932",5993366.518,3,"DE","Cuxhaven","Cuxhaven",4,2,1,"DE932",2051894720.10048
"136","Airports","DE934",122014.51345,3,"DE","Lüchow-Dannenberg","Lüchow-Dannenberg",4,3,3,"DE934",1220657899.87941
"137","Airports","DE937",975068.2909,3,"DE","Rotenburg (Wümme)","Rotenburg (Wümme)",4,3,3,"DE937",2064820207.46249
"138","Airports","DE939",113984.789,3,"DE","Stade","Stade",4,2,1,"DE939",1260592566.50098
"139","Airports","DE93A",231778.425,3,"DE","Uelzen","Uelzen",4,3,3,"DE93A",1457217246.1862
"140","Airports","DE942",380456.65215,3,"DE","Emden, Kreisfreie Stadt","Emden, Kreisfreie Stadt",4,2,1,"DE942",111246245.76055
"141","Airports","DE944",128627.5648,3,"DE","Osnabrück, Kreisfreie Stadt","Osnabrück, Kreisfreie Stadt",4,2,3,"DE944",119840063.902878
"142","Airports","DE945",623984.49635,3,"DE","Wilhelmshaven, Kreisfreie Stadt","Wilhelmshaven, Kreisfreie Stadt",4,2,1,"DE945",106872589.047665
"143","Airports","DE946",120347.5498,3,"DE","Ammerland","Ammerland",4,2,2,"DE946",726947380.240086
"144","Airports","DE947",4160788.2185999,3,"DE","Aurich","Aurich",4,2,1,"DE947",1288004019.43697
"145","Airports","DE94A",5250895.2468,3,"DE","Friesland (DE)","Friesland (DE)",4,2,1,"DE94A",615224684.324278
"146","Airports","DE94B",625017.33205,3,"DE","Grafschaft Bentheim","Grafschaft Bentheim",4,2,3,"DE94B",977532207.138289
"147","Airports","DE94C",1065417.4042,3,"DE","Leer","Leer",4,2,1,"DE94C",1062089871.3291
"148","Airports","DE94D",1913505.5223,3,"DE","Oldenburg, Landkreis","Oldenburg, Landkreis",4,2,2,"DE94D",1061145160.65684
"149","Airports","DE94E",126896.90125,3,"DE","Osnabrück, Landkreis","Osnabrück, Landkreis",4,2,3,"DE94E",2112130148.49421
"150","Airports","DE94F",242303.9625,3,"DE","Vechta","Vechta",4,2,3,"DE94F",810686662.389279
"151","Airports","DE94H",3092736.99145,3,"DE","Wittmund","Wittmund",4,3,1,"DE94H",656440667.811192
"152","Airports","DEA11",6180515.8774,3,"DE","Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt",4,1,3,"DEA11",216843929.796648
"153","Airports","DEA13",1551864.4056,3,"DE","Essen, Kreisfreie Stadt","Essen, Kreisfreie Stadt",4,1,3,"DEA13",210054795.969485
"154","Airports","DEA15",1312700.80275,3,"DE","Mönchengladbach, Kreisfreie Stadt","Mönchengladbach, Kreisfreie Stadt",4,1,3,"DEA15",169639764.28149
"155","Airports","DEA16",1551864.4056,3,"DE","Mülheim an der Ruhr, Kreisfreie Stadt","Mülheim an der Ruhr, Kreisfreie Stadt",4,1,3,"DEA16",90030298.599885
"156","Airports","DEA1B",3879062.0422,3,"DE","Kleve","Kleve",4,2,3,"DEA1B",1228631905.5742
"157","Airports","DEA1E",4513400.68185,3,"DE","Viersen","Viersen",4,1,3,"DEA1E",561678381.581502
"158","Airports","DEA1F",617883.56665,3,"DE","Wesel","Wesel",4,1,3,"DEA1F",1038984275.74408
"159","Airports","DEA23",9579793.87375,3,"DE","Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt",4,1,3,"DEA23",404898745.330559
"160","Airports","DEA26",3130378.7775,3,"DE","Düren","Düren",4,2,3,"DEA26",936923314.523553
"161","Airports","DEA27",3130378.7775,3,"DE","Rhein-Erft-Kreis","Rhein-Erft-Kreis",4,1,3,"DEA27",700577319.210761
"162","Airports","DEA28",608559.2111,3,"DE","Euskirchen","Euskirchen",4,2,3,"DEA28",1246989204.60388
"163","Airports","DEA29",3685853.06272,3,"DE","Heinsberg","Heinsberg",4,2,3,"DEA29",625311857.765543
"164","Airports","DEA2A",130741.62875,3,"DE","Oberbergischer Kreis","Oberbergischer Kreis",4,2,3,"DEA2A",914170121.152023
"165","Airports","DEA2C",10381638.4695,3,"DE","Rhein-Sieg-Kreis","Rhein-Sieg-Kreis",4,1,3,"DEA2C",1148366412.94877
"166","Airports","DEA2D",350298.21875,3,"DE","Städteregion Aachen","Städteregion Aachen",4,1,3,"DEA2D",704909609.824926
"167","Airports","DEA31",490988.19685,3,"DE","Bottrop, Kreisfreie Stadt","Bottrop, Kreisfreie Stadt",4,1,3,"DEA31",99704528.516899
"168","Airports","DEA34",333542.5757,3,"DE","Borken","Borken",4,2,3,"DEA34",1417178919.38904
"169","Airports","DEA35",684007.64835,3,"DE","Coesfeld","Coesfeld",4,1,3,"DEA35",1107728577.03301
"170","Airports","DEA36",222574.33815,3,"DE","Recklinghausen","Recklinghausen",4,1,3,"DEA36",758534953.141166
"171","Airports","DEA37",5080383.92415,3,"DE","Steinfurt","Steinfurt",4,2,3,"DEA37",1788656685.7506
"172","Airports","DEA38",216012.0364,3,"DE","Warendorf","Warendorf",4,2,3,"DEA38",1314332031.41452
"173","Airports","DEA41",523015.1772,3,"DE","Bielefeld, Kreisfreie Stadt","Bielefeld, Kreisfreie Stadt",4,1,3,"DEA41",258079792.575787
"174","Airports","DEA42",3539565.7144,3,"DE","Gütersloh","Gütersloh",4,1,3,"DEA42",966022819.068125
"175","Airports","DEA44",373158.4403,3,"DE","Höxter","Höxter",4,3,3,"DEA44",1196421644.27598
"176","Airports","DEA45",1091652.23875,3,"DE","Lippe","Lippe",4,2,3,"DEA45",1241890623.38947
"177","Airports","DEA46",297007.80365,3,"DE","Minden-Lübbecke","Minden-Lübbecke",4,2,3,"DEA46",1146910102.60164
"178","Airports","DEA47",2288959.38075,3,"DE","Paderborn","Paderborn",4,2,3,"DEA47",1242344117.7037
"179","Airports","DEA52",2090761.09195,3,"DE","Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt",4,1,3,"DEA52",278916255.655265
"180","Airports","DEA54",334365.49505,3,"DE","Hamm, Kreisfreie Stadt","Hamm, Kreisfreie Stadt",4,1,3,"DEA54",227097101.790415
"181","Airports","DEA57",626916.97925,3,"DE","Hochsauerlandkreis","Hochsauerlandkreis",2,2,3,"DEA57",1952042562.73036
"182","Airports","DEA58",358716.1009,3,"DE","Märkischer Kreis","Märkischer Kreis",4,1,3,"DEA58",1057388824.05912
"183","Airports","DEA5A",1283207.60635,3,"DE","Siegen-Wittgenstein","Siegen-Wittgenstein",2,2,3,"DEA5A",1130835807.1991
"184","Airports","DEA5C",2447057.22225,3,"DE","Unna","Unna",4,1,3,"DEA5C",541055760.381096
"185","Airports","DEB11",320230.28,3,"DE","Koblenz, Kreisfreie Stadt","Koblenz, Kreisfreie Stadt",4,2,3,"DEB11",106413499.645842
"186","Airports","DEB12",182906.38125,3,"DE","Ahrweiler","Ahrweiler",2,2,3,"DEB12",783718017.136745
"187","Airports","DEB15",359578.62375,3,"DE","Birkenfeld","Birkenfeld",3,3,3,"DEB15",774829242.761526
"188","Airports","DEB17",1704517.78845,3,"DE","Mayen-Koblenz","Mayen-Koblenz",4,2,3,"DEB17",813479723.824542
"189","Airports","DEB18",130694.95625,3,"DE","Neuwied","Neuwied",4,2,3,"DEB18",625446177.019914
"190","Airports","DEB1B",1283207.60635,3,"DE","Westerwaldkreis","Westerwaldkreis",4,3,3,"DEB1B",986019776.675777
"191","Airports","DEB1C",4081115.18205,3,"DE","Cochem-Zell","Cochem-Zell",3,3,3,"DEB1C",690865227.909762
"192","Airports","DEB1D",3425515.88125,3,"DE","Rhein-Hunsrück-Kreis","Rhein-Hunsrück-Kreis",1,3,3,"DEB1D",987246510.199411
"193","Airports","DEB22",8425074.53375,3,"DE","Bernkastel-Wittlich","Bernkastel-Wittlich",3,3,3,"DEB22",1165513677.252
"194","Airports","DEB23",6703647.26,3,"DE","Eifelkreis Bitburg-Prüm","Eifelkreis Bitburg-Prüm",4,3,3,"DEB23",1622174866.30201
"195","Airports","DEB25",522936.665,3,"DE","Trier-Saarburg","Trier-Saarburg",3,2,3,"DEB25",1099762920.32195
"196","Airports","DEB35",1035253.875,3,"DE","Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt",4,1,3,"DEB35",97338965.9485254
"197","Airports","DEB38",550299.857,3,"DE","Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt",4,1,3,"DEB38",42275793.3546459
"198","Airports","DEB39",283172.57375,3,"DE","Worms, Kreisfreie Stadt","Worms, Kreisfreie Stadt",4,1,3,"DEB39",109287865.135609
"199","Airports","DEB3A",1739079.20405,3,"DE","Zweibrücken, Kreisfreie Stadt","Zweibrücken, Kreisfreie Stadt",4,2,3,"DEB3A",70725237.2034238
"200","Airports","DEB3C",129236.79,3,"DE","Bad Dürkheim","Bad Dürkheim",4,2,3,"DEB3C",590933925.873245
"201","Airports","DEB3F",7072272.5225,3,"DE","Kaiserslautern, Landkreis","Kaiserslautern, Landkreis",4,2,3,"DEB3F",638961720.839681
"202","Airports","DEB3J",1035253.875,3,"DE","Mainz-Bingen","Mainz-Bingen",4,2,3,"DEB3J",604412852.774321
"203","Airports","DEB3K",1927944.1828,3,"DE","Südwestpfalz","Südwestpfalz",4,3,3,"DEB3K",951767280.099323
"204","Airports","DEC01",1158570.3579,3,"DE","Regionalverband Saarbrücken","Regionalverband Saarbrücken",4,1,3,"DEC01",410937930.572002
"205","Airports","DEC04",172358.33875,3,"DE","Saarlouis","Saarlouis",4,1,3,"DEC04",457334206.383104
"206","Airports","DED21",2270362.77235,3,"DE","Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt",4,1,3,"DED21",326681436.043493
"207","Airports","DED2C",2499097.35,3,"DE","Bautzen","Bautzen",4,3,3,"DED2C",2385521106.25253
"208","Airports","DED2D",2085669.6529,3,"DE","Görlitz","Görlitz",4,2,3,"DED2D",2103874929.4804
"209","Airports","DED2E",2247004.6663,3,"DE","Meißen","Meißen",4,2,3,"DED2E",1453469222.48414
"210","Airports","DED42",481892.43215,3,"DE","Erzgebirgskreis","Erzgebirgskreis",3,2,3,"DED42",1820949062.16282
