"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID","area_size_total"
"818","Pastures, meadows and other permanent grasslands under agricultural use","DE261",27732186.987001,3,"DE","Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt",4,1,3,"DE261",62095616.8662336
"819","Pastures, meadows and other permanent grasslands under agricultural use","DE262",5307481.9738982,3,"DE","Schweinfurt, Kreisfreie Stadt","Schweinfurt, Kreisfreie Stadt",4,2,3,"DE262",35860454.9027161
"820","Pastures, meadows and other permanent grasslands under agricultural use","DE263",4991248.4886501,3,"DE","Würzburg, Kreisfreie Stadt","Würzburg, Kreisfreie Stadt",4,2,3,"DE263",88293196.6210524
"821","Pastures, meadows and other permanent grasslands under agricultural use","DE264",138635980.807149,3,"DE","Aschaffenburg, Landkreis","Aschaffenburg, Landkreis",4,1,3,"DE264",699225290.869527
"822","Pastures, meadows and other permanent grasslands under agricultural use","DE265",741961719.2188,3,"DE","Bad Kissingen","Bad Kissingen",4,3,3,"DE265",1137053515.01027
"823","Pastures, meadows and other permanent grasslands under agricultural use","DE266",557485063.6443,3,"DE","Rhön-Grabfeld","Rhön-Grabfeld",4,3,3,"DE266",1021849206.68919
"824","Pastures, meadows and other permanent grasslands under agricultural use","DE267",162141704.8208,3,"DE","Haßberge","Haßberge",4,3,3,"DE267",957089041.896937
"825","Pastures, meadows and other permanent grasslands under agricultural use","DE268",79343172.1612483,3,"DE","Kitzingen","Kitzingen",4,3,3,"DE268",683480816.827557
"826","Pastures, meadows and other permanent grasslands under agricultural use","DE269",118817302.783752,3,"DE","Miltenberg","Miltenberg",2,2,3,"DE269",714910368.280708
"827","Pastures, meadows and other permanent grasslands under agricultural use","DE26A",170977728.423301,3,"DE","Main-Spessart","Main-Spessart",4,3,3,"DE26A",1322491608.33352
"828","Pastures, meadows and other permanent grasslands under agricultural use","DE26B",68163178.7669467,3,"DE","Schweinfurt, Landkreis","Schweinfurt, Landkreis",4,2,3,"DE26B",841574565.301676
"829","Pastures, meadows and other permanent grasslands under agricultural use","DE26C",53402056.9761995,3,"DE","Würzburg, Landkreis","Würzburg, Landkreis",4,2,3,"DE26C",966710893.829081
"830","Pastures, meadows and other permanent grasslands under agricultural use","DE271",16673371.4362497,3,"DE","Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",4,1,3,"DE271",146063372.960191
"831","Pastures, meadows and other permanent grasslands under agricultural use","DE272",1272300977.7116,3,"DE","Kaufbeuren, Kreisfreie Stadt","Kaufbeuren, Kreisfreie Stadt",4,2,3,"DE272",40442679.4901194
"832","Pastures, meadows and other permanent grasslands under agricultural use","DE273",2347039683.325,3,"DE","Kempten (Allgäu), Kreisfreie Stadt","Kempten (Allgäu), Kreisfreie Stadt",2,2,3,"DE273",63190327.2015361
"833","Pastures, meadows and other permanent grasslands under agricultural use","DE274",1306939980.1943,3,"DE","Memmingen, Kreisfreie Stadt","Memmingen, Kreisfreie Stadt",4,3,3,"DE274",69525845.2392632
"834","Pastures, meadows and other permanent grasslands under agricultural use","DE275",111711593.64385,3,"DE","Aichach-Friedberg","Aichach-Friedberg",4,2,3,"DE275",780056152.198697
"835","Pastures, meadows and other permanent grasslands under agricultural use","DE276",247349142.10455,3,"DE","Augsburg, Landkreis","Augsburg, Landkreis",4,1,3,"DE276",1072378068.37977
"836","Pastures, meadows and other permanent grasslands under agricultural use","DE277",113242307.21315,3,"DE","Dillingen a.d. Donau","Dillingen a.d. Donau",4,3,3,"DE277",791598089.232373
"837","Pastures, meadows and other permanent grasslands under agricultural use","DE278",1530556672.43565,3,"DE","Günzburg","Günzburg",4,3,3,"DE278",763011483.609461
"838","Pastures, meadows and other permanent grasslands under agricultural use","DE279",137652290.99725,3,"DE","Neu-Ulm","Neu-Ulm",4,2,3,"DE279",515325483.665401
"839","Pastures, meadows and other permanent grasslands under agricultural use","DE27A",1070888591.83,3,"DE","Lindau (Bodensee)","Lindau (Bodensee)",3,2,3,"DE27A",362199028.156974
"840","Pastures, meadows and other permanent grasslands under agricultural use","DE27B",1512457318.60045,3,"DE","Ostallgäu","Ostallgäu",4,2,3,"DE27B",1394403948.35445
"841","Pastures, meadows and other permanent grasslands under agricultural use","DE27C",2661996922.47645,3,"DE","Unterallgäu","Unterallgäu",4,3,3,"DE27C",1230286007.8808
"842","Pastures, meadows and other permanent grasslands under agricultural use","DE27D",223102484.41325,3,"DE","Donau-Ries","Donau-Ries",4,3,3,"DE27D",1273243172.23197
"843","Pastures, meadows and other permanent grasslands under agricultural use","DE27E",2451485983.92445,3,"DE","Oberallgäu","Oberallgäu",3,2,3,"DE27E",1527525608.89952
"844","Pastures, meadows and other permanent grasslands under agricultural use","DE300",43180053.1863498,3,"DE","Berlin","Berlin",4,1,3,"DE300",892632884.129363
"845","Pastures, meadows and other permanent grasslands under agricultural use","DE401",62378071.7409501,3,"DE","Brandenburg an der Havel, Kreisfreie Stadt","Brandenburg an der Havel, Kreisfreie Stadt",4,2,3,"DE401",228896031.438055
"846","Pastures, meadows and other permanent grasslands under agricultural use","DE402",139854635.6109,3,"DE","Cottbus, Kreisfreie Stadt","Cottbus, Kreisfreie Stadt",4,2,3,"DE402",165271146.233965
"847","Pastures, meadows and other permanent grasslands under agricultural use","DE403",13339556.6709998,3,"DE","Frankfurt (Oder), Kreisfreie Stadt","Frankfurt (Oder), Kreisfreie Stadt",4,2,3,"DE403",148317613.391826
"848","Pastures, meadows and other permanent grasslands under agricultural use","DE404",38262167.0534001,3,"DE","Potsdam, Kreisfreie Stadt","Potsdam, Kreisfreie Stadt",4,2,3,"DE404",187267262.45604
"849","Pastures, meadows and other permanent grasslands under agricultural use","DE405",170913485.6501,3,"DE","Barnim","Barnim",4,2,3,"DE405",1481804299.65358
"850","Pastures, meadows and other permanent grasslands under agricultural use","DE406",472585973.2943,3,"DE","Dahme-Spreewald","Dahme-Spreewald",4,2,3,"DE406",2275022366.25851
"851","Pastures, meadows and other permanent grasslands under agricultural use","DE407",329741903.099851,3,"DE","Elbe-Elster","Elbe-Elster",4,3,3,"DE407",1900211417.46318
"852","Pastures, meadows and other permanent grasslands under agricultural use","DE408",631542402.374701,3,"DE","Havelland","Havelland",4,2,3,"DE408",1726899002.73072
"853","Pastures, meadows and other permanent grasslands under agricultural use","DE409",175220825.154351,3,"DE","Märkisch-Oderland","Märkisch-Oderland",4,2,3,"DE409",2157811528.308
"854","Pastures, meadows and other permanent grasslands under agricultural use","DE40A",405545554.29865,3,"DE","Oberhavel","Oberhavel",4,2,3,"DE40A",1807252372.99428
"855","Pastures, meadows and other permanent grasslands under agricultural use","DE40B",295618826.65805,3,"DE","Oberspreewald-Lausitz","Oberspreewald-Lausitz",4,2,3,"DE40B",1222263381.86757
"856","Pastures, meadows and other permanent grasslands under agricultural use","DE40C",232808686.251668,3,"DE","Oder-Spree","Oder-Spree",4,2,3,"DE40C",2256586794.17642
"857","Pastures, meadows and other permanent grasslands under agricultural use","DE40D",682901404.49405,3,"DE","Ostprignitz-Ruppin","Ostprignitz-Ruppin",4,3,3,"DE40D",2525912661.75807
"858","Pastures, meadows and other permanent grasslands under agricultural use","DE40E",579885499.976701,3,"DE","Potsdam-Mittelmark","Potsdam-Mittelmark",4,2,3,"DE40E",2592887387.34177
"859","Pastures, meadows and other permanent grasslands under agricultural use","DE40F",518981986.945055,3,"DE","Prignitz","Prignitz",4,3,3,"DE40F",2138629029.18524
"860","Pastures, meadows and other permanent grasslands under agricultural use","DE40G",284762671.254482,3,"DE","Spree-Neiße","Spree-Neiße",4,2,3,"DE40G",1657489773.15028
"861","Pastures, meadows and other permanent grasslands under agricultural use","DE40H",324448882.118399,3,"DE","Teltow-Fläming","Teltow-Fläming",4,2,3,"DE40H",2104570842.28913
"862","Pastures, meadows and other permanent grasslands under agricultural use","DE40I",501747641.0163,3,"DE","Uckermark","Uckermark",4,3,3,"DE40I",3076623028.41344
"863","Pastures, meadows and other permanent grasslands under agricultural use","DE501",601960817.098049,3,"DE","Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt",4,1,1,"DE501",325592393.953141
"864","Pastures, meadows and other permanent grasslands under agricultural use","DE502",327996804.2447,3,"DE","Bremerhaven, Kreisfreie Stadt","Bremerhaven, Kreisfreie Stadt",4,2,1,"DE502",93814787.8011778
"865","Pastures, meadows and other permanent grasslands under agricultural use","DE600",275070789.41355,3,"DE","Hamburg","Hamburg",4,1,1,"DE600",752829856.137627
"866","Pastures, meadows and other permanent grasslands under agricultural use","DE711",9932018.0102498,3,"DE","Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt",4,1,3,"DE711",123126541.030151
"867","Pastures, meadows and other permanent grasslands under agricultural use","DE712",12123701.237549,3,"DE","Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt",4,1,3,"DE712",248242981.874162
"868","Pastures, meadows and other permanent grasslands under agricultural use","DE713",3311379.6350491,3,"DE","Offenbach am Main, Kreisfreie Stadt","Offenbach am Main, Kreisfreie Stadt",4,1,3,"DE713",45094825.0884365
"869","Pastures, meadows and other permanent grasslands under agricultural use","DE714",18661103.1121501,3,"DE","Wiesbaden, Kreisfreie Stadt","Wiesbaden, Kreisfreie Stadt",4,1,3,"DE714",204028534.730629
"870","Pastures, meadows and other permanent grasslands under agricultural use","DE715",222752363.571101,3,"DE","Bergstraße","Bergstraße",4,1,3,"DE715",718282753.692553
"871","Pastures, meadows and other permanent grasslands under agricultural use","DE716",101712514.1897,3,"DE","Darmstadt-Dieburg","Darmstadt-Dieburg",4,1,3,"DE716",658555696.868773
"872","Pastures, meadows and other permanent grasslands under agricultural use","DE717",52521605.4040998,3,"DE","Groß-Gerau","Groß-Gerau",4,1,3,"DE717",453685392.567884
"873","Pastures, meadows and other permanent grasslands under agricultural use","DE718",70360742.4595002,3,"DE","Hochtaunuskreis","Hochtaunuskreis",2,1,3,"DE718",481582733.06107
"874","Pastures, meadows and other permanent grasslands under agricultural use","DE719",733812406.8438,3,"DE","Main-Kinzig-Kreis","Main-Kinzig-Kreis",4,2,3,"DE719",1397135896.90246
"875","Pastures, meadows and other permanent grasslands under agricultural use","DE71A",36125714.170801,3,"DE","Main-Taunus-Kreis","Main-Taunus-Kreis",4,1,3,"DE71A",221297385.854974
"876","Pastures, meadows and other permanent grasslands under agricultural use","DE71B",238325371.8897,3,"DE","Odenwaldkreis","Odenwaldkreis",3,3,3,"DE71B",625139460.151842
"877","Pastures, meadows and other permanent grasslands under agricultural use","DE71C",40706170.3862478,3,"DE","Offenbach, Landkreis","Offenbach, Landkreis",4,1,3,"DE71C",355404592.600392
"878","Pastures, meadows and other permanent grasslands under agricultural use","DE71D",103288776.4186,3,"DE","Rheingau-Taunus-Kreis","Rheingau-Taunus-Kreis",2,2,3,"DE71D",811229859.921685
"879","Pastures, meadows and other permanent grasslands under agricultural use","DE71E",611921751.114,3,"DE","Wetteraukreis","Wetteraukreis",4,2,3,"DE71E",1101267870.56871
"880","Pastures, meadows and other permanent grasslands under agricultural use","DE721",600658155.78975,3,"DE","Gießen, Landkreis","Gießen, Landkreis",4,2,3,"DE721",855463709.872568
"881","Pastures, meadows and other permanent grasslands under agricultural use","DE722",405809642.32895,3,"DE","Lahn-Dill-Kreis","Lahn-Dill-Kreis",4,2,3,"DE722",1065831512.29283
"882","Pastures, meadows and other permanent grasslands under agricultural use","DE723",319539465.06365,3,"DE","Limburg-Weilburg","Limburg-Weilburg",4,2,3,"DE723",739046830.024034
"883","Pastures, meadows and other permanent grasslands under agricultural use","DE724",340839811.97485,3,"DE","Marburg-Biedenkopf","Marburg-Biedenkopf",4,2,3,"DE724",1262433047.38785
"884","Pastures, meadows and other permanent grasslands under agricultural use","DE725",599345138.93735,3,"DE","Vogelsbergkreis","Vogelsbergkreis",4,3,3,"DE725",1458037091.49231
"885","Pastures, meadows and other permanent grasslands under agricultural use","DE731",13375569.64275,3,"DE","Kassel, Kreisfreie Stadt","Kassel, Kreisfreie Stadt",4,2,3,"DE731",104382828.270114
"886","Pastures, meadows and other permanent grasslands under agricultural use","DE732",1092476323.866,3,"DE","Fulda","Fulda",4,2,3,"DE732",1381508604.63321
"887","Pastures, meadows and other permanent grasslands under agricultural use","DE733",318630277.4638,3,"DE","Hersfeld-Rotenburg","Hersfeld-Rotenburg",4,3,3,"DE733",1097864927.76037
"888","Pastures, meadows and other permanent grasslands under agricultural use","DE734",189380162.43705,3,"DE","Kassel, Landkreis","Kassel, Landkreis",4,2,3,"DE734",1295635356.19977
"889","Pastures, meadows and other permanent grasslands under agricultural use","DE735",265474682.6201,3,"DE","Schwalm-Eder-Kreis","Schwalm-Eder-Kreis",4,3,3,"DE735",1538470342.63618
"890","Pastures, meadows and other permanent grasslands under agricultural use","DE736",524845007.06605,3,"DE","Waldeck-Frankenberg","Waldeck-Frankenberg",4,3,3,"DE736",1848046275.6139
"891","Pastures, meadows and other permanent grasslands under agricultural use","DE737",236488041.36075,3,"DE","Werra-Meißner-Kreis","Werra-Meißner-Kreis",2,3,3,"DE737",1024492366.46967
"892","Pastures, meadows and other permanent grasslands under agricultural use","DE803",26508846.5424,3,"DE","Rostock, Kreisfreie Stadt","Rostock, Kreisfreie Stadt",4,2,1,"DE803",169250912.438794
"893","Pastures, meadows and other permanent grasslands under agricultural use","DE804",24818235.4260499,3,"DE","Schwerin, Kreisfreie Stadt","Schwerin, Kreisfreie Stadt",4,3,2,"DE804",130550663.890612
"894","Pastures, meadows and other permanent grasslands under agricultural use","DE80J",1035911038.3357,3,"DE","Mecklenburgische Seenplatte","Mecklenburgische Seenplatte",4,3,3,"DE80J",5495764654.16188
"895","Pastures, meadows and other permanent grasslands under agricultural use","DE80K",673171075.52,3,"DE","Landkreis Rostock","Landkreis Rostock",4,2,1,"DE80K",3430059208.18993
"896","Pastures, meadows and other permanent grasslands under agricultural use","DE80L",578532456.152299,3,"DE","Vorpommern-Rügen","Vorpommern-Rügen",4,3,1,"DE80L",3166412329.30647
"897","Pastures, meadows and other permanent grasslands under agricultural use","DE80M",276904236.9426,3,"DE","Nordwestmecklenburg","Nordwestmecklenburg",4,3,1,"DE80M",2124495935.96764
"898","Pastures, meadows and other permanent grasslands under agricultural use","DE80N",1017226726.1832,3,"DE","Vorpommern-Greifswald","Vorpommern-Greifswald",4,3,1,"DE80N",3796376086.49198
"899","Pastures, meadows and other permanent grasslands under agricultural use","DE80O",1085970994.43205,3,"DE","Ludwigslust-Parchim","Ludwigslust-Parchim",4,3,3,"DE80O",4767556761.67532
"900","Pastures, meadows and other permanent grasslands under agricultural use","DE911",30405686.5401,3,"DE","Braunschweig, Kreisfreie Stadt","Braunschweig, Kreisfreie Stadt",4,2,3,"DE911",192575054.406326
"901","Pastures, meadows and other permanent grasslands under agricultural use","DE912",8263408.68705,3,"DE","Salzgitter, Kreisfreie Stadt","Salzgitter, Kreisfreie Stadt",4,2,3,"DE912",225035790.808515
"902","Pastures, meadows and other permanent grasslands under agricultural use","DE913",72331358.89355,3,"DE","Wolfsburg, Kreisfreie Stadt","Wolfsburg, Kreisfreie Stadt",4,2,3,"DE913",204911779.620516
"903","Pastures, meadows and other permanent grasslands under agricultural use","DE914",339084791.99435,3,"DE","Gifhorn","Gifhorn",4,2,3,"DE914",1568489671.94785
"904","Pastures, meadows and other permanent grasslands under agricultural use","DE916",71382462.1546002,3,"DE","Goslar","Goslar",3,2,3,"DE916",968650105.346912
"905","Pastures, meadows and other permanent grasslands under agricultural use","DE917",142239862.38485,3,"DE","Helmstedt","Helmstedt",4,3,3,"DE917",676165260.453927
"906","Pastures, meadows and other permanent grasslands under agricultural use","DE918",167012042.840999,3,"DE","Northeim","Northeim",4,3,3,"DE918",1270287546.82484
"907","Pastures, meadows and other permanent grasslands under agricultural use","DE91A",65355923.7574,3,"DE","Peine","Peine",4,2,3,"DE91A",536510724.527694
"908","Pastures, meadows and other permanent grasslands under agricultural use","DE91B",73872527.41965,3,"DE","Wolfenbüttel","Wolfenbüttel",4,2,3,"DE91B",723619876.202555
"909","Pastures, meadows and other permanent grasslands under agricultural use","DE91C",228663135.290251,3,"DE","Göttingen","Göttingen",4,2,3,"DE91C",1755583844.9965
"910","Pastures, meadows and other permanent grasslands under agricultural use","DE922",379819080.7264,3,"DE","Diepholz","Diepholz",4,2,3,"DE922",1989909931.69491
"911","Pastures, meadows and other permanent grasslands under agricultural use","DE923",79025664.6685502,3,"DE","Hameln-Pyrmont","Hameln-Pyrmont",4,2,3,"DE923",797827172.188895
"912","Pastures, meadows and other permanent grasslands under agricultural use","DE925",60957021.0858,3,"DE","Hildesheim","Hildesheim",4,2,3,"DE925",1207711592.47233
"913","Pastures, meadows and other permanent grasslands under agricultural use","DE926",108539292.753851,3,"DE","Holzminden","Holzminden",4,3,3,"DE926",694045656.965633
"914","Pastures, meadows and other permanent grasslands under agricultural use","DE927",238232703.07995,3,"DE","Nienburg (Weser)","Nienburg (Weser)",4,3,3,"DE927",1401882982.31737
"915","Pastures, meadows and other permanent grasslands under agricultural use","DE928",85944607.1687997,3,"DE","Schaumburg","Schaumburg",4,2,3,"DE928",676583077.468158
"916","Pastures, meadows and other permanent grasslands under agricultural use","DE929",298396560.95555,3,"DE","Region Hannover","Region Hannover",4,1,3,"DE929",2297355176.08333
"917","Pastures, meadows and other permanent grasslands under agricultural use","DE931",165422592.1101,3,"DE","Celle","Celle",4,2,3,"DE931",1550266895.98411
"918","Pastures, meadows and other permanent grasslands under agricultural use","DE932",1264954236.85615,3,"DE","Cuxhaven","Cuxhaven",4,2,1,"DE932",2060562912.84052
"919","Pastures, meadows and other permanent grasslands under agricultural use","DE933",348886445.65235,3,"DE","Harburg","Harburg",4,2,3,"DE933",1249808737.9316
"920","Pastures, meadows and other permanent grasslands under agricultural use","DE934",228401654.138348,3,"DE","Lüchow-Dannenberg","Lüchow-Dannenberg",4,3,3,"DE934",1225650222.61503
"921","Pastures, meadows and other permanent grasslands under agricultural use","DE935",308980897.89035,3,"DE","Lüneburg, Landkreis","Lüneburg, Landkreis",4,2,3,"DE935",1326530355.40004
"922","Pastures, meadows and other permanent grasslands under agricultural use","DE936",799776355.638,3,"DE","Osterholz","Osterholz",4,2,2,"DE936",652500580.070263
"923","Pastures, meadows and other permanent grasslands under agricultural use","DE937",1632542614.2062,3,"DE","Rotenburg (Wümme)","Rotenburg (Wümme)",4,3,3,"DE937",2073372672.35573
"924","Pastures, meadows and other permanent grasslands under agricultural use","DE938",330812431.3123,3,"DE","Heidekreis","Heidekreis",4,2,3,"DE938",1881689691.31239
"925","Pastures, meadows and other permanent grasslands under agricultural use","DE939",848331798.42605,3,"DE","Stade","Stade",4,2,1,"DE939",1265908947.07304
"926","Pastures, meadows and other permanent grasslands under agricultural use","DE93A",111455221.417199,3,"DE","Uelzen","Uelzen",4,3,3,"DE93A",1463165062.15144
"927","Pastures, meadows and other permanent grasslands under agricultural use","DE93B",526541879.78295,3,"DE","Verden","Verden",4,2,3,"DE93B",789675230.147464
"928","Pastures, meadows and other permanent grasslands under agricultural use","DE941",191331138.5547,3,"DE","Delmenhorst, Kreisfreie Stadt","Delmenhorst, Kreisfreie Stadt",4,1,2,"DE941",62447526.9381574
"929","Pastures, meadows and other permanent grasslands under agricultural use","DE942",1669623786.02135,3,"DE","Emden, Kreisfreie Stadt","Emden, Kreisfreie Stadt",4,2,1,"DE942",111709801.105318
"930","Pastures, meadows and other permanent grasslands under agricultural use","DE943",847361849.32615,3,"DE","Oldenburg (Oldenburg), Kreisfreie Stadt","Oldenburg (Oldenburg), Kreisfreie Stadt",4,2,2,"DE943",104101502.026344
"931","Pastures, meadows and other permanent grasslands under agricultural use","DE944",36048057.36875,3,"DE","Osnabrück, Kreisfreie Stadt","Osnabrück, Kreisfreie Stadt",4,2,3,"DE944",120309983.060923
"932","Pastures, meadows and other permanent grasslands under agricultural use","DE945",1630664263.7259,3,"DE","Wilhelmshaven, Kreisfreie Stadt","Wilhelmshaven, Kreisfreie Stadt",4,2,1,"DE945",107322895.388487
"933","Pastures, meadows and other permanent grasslands under agricultural use","DE946",2466668614.32985,3,"DE","Ammerland","Ammerland",4,2,2,"DE946",729953152.000428
"934","Pastures, meadows and other permanent grasslands under agricultural use","DE947",1812374683.91943,3,"DE","Aurich","Aurich",4,2,1,"DE947",1293410720.66243
"935","Pastures, meadows and other permanent grasslands under agricultural use","DE948",1801219270.05615,3,"DE","Cloppenburg","Cloppenburg",4,3,3,"DE948",1421374929.86524
"936","Pastures, meadows and other permanent grasslands under agricultural use","DE949",2015151448.03678,3,"DE","Emsland","Emsland",4,3,3,"DE949",2883867995.78465
"937","Pastures, meadows and other permanent grasslands under agricultural use","DE94A",2350056658.5911,3,"DE","Friesland (DE)","Friesland (DE)",4,2,1,"DE94A",617808851.718435
"938","Pastures, meadows and other permanent grasslands under agricultural use","DE94B",200232575.262378,3,"DE","Grafschaft Bentheim","Grafschaft Bentheim",4,2,3,"DE94B",981409436.788826
"939","Pastures, meadows and other permanent grasslands under agricultural use","DE94C",1845194517.35072,3,"DE","Leer","Leer",4,2,1,"DE94C",1066486768.09976
"940","Pastures, meadows and other permanent grasslands under agricultural use","DE94D",983140327.067199,3,"DE","Oldenburg, Landkreis","Oldenburg, Landkreis",4,2,2,"DE94D",1065477437.64861
"941","Pastures, meadows and other permanent grasslands under agricultural use","DE94E",372291283.280018,3,"DE","Osnabrück, Landkreis","Osnabrück, Landkreis",4,2,3,"DE94E",2120461941.77748
"942","Pastures, meadows and other permanent grasslands under agricultural use","DE94F",107111881.6086,3,"DE","Vechta","Vechta",4,2,3,"DE94F",813936055.13258
"943","Pastures, meadows and other permanent grasslands under agricultural use","DE94G",798489595.77695,3,"DE","Wesermarsch","Wesermarsch",4,2,1,"DE94G",827712458.397358
"944","Pastures, meadows and other permanent grasslands under agricultural use","DE94H",1647744446.6004,3,"DE","Wittmund","Wittmund",4,3,1,"DE94H",659207812.080524
"945","Pastures, meadows and other permanent grasslands under agricultural use","DEA11",29367854.4843,3,"DE","Düsseldorf, Kreisfreie Stadt","Düsseldorf, Kreisfreie Stadt",4,1,3,"DEA11",217642471.837296
"946","Pastures, meadows and other permanent grasslands under agricultural use","DEA12",33597337.7024001,3,"DE","Duisburg, Kreisfreie Stadt","Duisburg, Kreisfreie Stadt",4,1,3,"DEA12",232472687.045201
"947","Pastures, meadows and other permanent grasslands under agricultural use","DEA13",22793737.93805,3,"DE","Essen, Kreisfreie Stadt","Essen, Kreisfreie Stadt",4,1,3,"DEA13",210837910.563292
"948","Pastures, meadows and other permanent grasslands under agricultural use","DEA14",18816120.1040501,3,"DE","Krefeld, Kreisfreie Stadt","Krefeld, Kreisfreie Stadt",4,1,3,"DEA14",137435355.182603
"949","Pastures, meadows and other permanent grasslands under agricultural use","DEA15",9471805.42215,3,"DE","Mönchengladbach, Kreisfreie Stadt","Mönchengladbach, Kreisfreie Stadt",4,1,3,"DEA15",170261806.196545
"950","Pastures, meadows and other permanent grasslands under agricultural use","DEA16",13871517.0777,3,"DE","Mülheim an der Ruhr, Kreisfreie Stadt","Mülheim an der Ruhr, Kreisfreie Stadt",4,1,3,"DEA16",90365531.4036003
"951","Pastures, meadows and other permanent grasslands under agricultural use","DEA17",11916689.3011,3,"DE","Oberhausen, Kreisfreie Stadt","Oberhausen, Kreisfreie Stadt",4,1,3,"DEA17",77585333.525203
"952","Pastures, meadows and other permanent grasslands under agricultural use","DEA18",23572220.0263499,3,"DE","Remscheid, Kreisfreie Stadt","Remscheid, Kreisfreie Stadt",4,1,3,"DEA18",73977727.1438668
"953","Pastures, meadows and other permanent grasslands under agricultural use","DEA19",17620828.1648004,3,"DE","Solingen, Kreisfreie Stadt","Solingen, Kreisfreie Stadt",4,1,3,"DEA19",89005298.1861593
"954","Pastures, meadows and other permanent grasslands under agricultural use","DEA1A",55322789.8577,3,"DE","Wuppertal, Kreisfreie Stadt","Wuppertal, Kreisfreie Stadt",4,1,3,"DEA1A",168089663.213308
"955","Pastures, meadows and other permanent grasslands under agricultural use","DEA1B",362316923.250911,3,"DE","Kleve","Kleve",4,2,3,"DEA1B",1233273879.44075
"956","Pastures, meadows and other permanent grasslands under agricultural use","DEA1C",90467590.9691,3,"DE","Mettmann","Mettmann",4,1,3,"DEA1C",408467768.045507
"957","Pastures, meadows and other permanent grasslands under agricultural use","DEA1D",38065318.1124,3,"DE","Rhein-Kreis Neuss","Rhein-Kreis Neuss",4,1,3,"DEA1D",576774483.522309
"958","Pastures, meadows and other permanent grasslands under agricultural use","DEA1E",56843746.1489386,3,"DE","Viersen","Viersen",4,1,3,"DEA1E",563752885.949402
"959","Pastures, meadows and other permanent grasslands under agricultural use","DEA1F",334647926.907649,3,"DE","Wesel","Wesel",4,1,3,"DEA1F",1042903749.9752
"960","Pastures, meadows and other permanent grasslands under agricultural use","DEA22",18103298.34595,3,"DE","Bonn, Kreisfreie Stadt","Bonn, Kreisfreie Stadt",4,1,3,"DEA22",141813893.951768
"961","Pastures, meadows and other permanent grasslands under agricultural use","DEA23",18606360.058298,3,"DE","Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt",4,1,3,"DEA23",406362793.036673
"962","Pastures, meadows and other permanent grasslands under agricultural use","DEA24",17522054.3123501,3,"DE","Leverkusen, Kreisfreie Stadt","Leverkusen, Kreisfreie Stadt",4,1,3,"DEA24",79171925.1569377
"963","Pastures, meadows and other permanent grasslands under agricultural use","DEA26",90723515.5264002,3,"DE","Düren","Düren",4,2,3,"DEA26",940283413.920119
"964","Pastures, meadows and other permanent grasslands under agricultural use","DEA27",28136139.9877999,3,"DE","Rhein-Erft-Kreis","Rhein-Erft-Kreis",4,1,3,"DEA27",703103893.413581
"965","Pastures, meadows and other permanent grasslands under agricultural use","DEA28",507963143.9286,3,"DE","Euskirchen","Euskirchen",4,2,3,"DEA28",1251380263.23967
"966","Pastures, meadows and other permanent grasslands under agricultural use","DEA29",43542541.2211411,3,"DE","Heinsberg","Heinsberg",4,2,3,"DEA29",627587804.289626
"967","Pastures, meadows and other permanent grasslands under agricultural use","DEA2A",588443421.9836,3,"DE","Oberbergischer Kreis","Oberbergischer Kreis",4,2,3,"DEA2A",917489688.740491
"968","Pastures, meadows and other permanent grasslands under agricultural use","DEA2B",387368684.227,3,"DE","Rheinisch-Bergischer Kreis","Rheinisch-Bergischer Kreis",4,1,3,"DEA2B",438667594.242975
"969","Pastures, meadows and other permanent grasslands under agricultural use","DEA2C",468975775.4044,3,"DE","Rhein-Sieg-Kreis","Rhein-Sieg-Kreis",4,1,3,"DEA2C",1152469679.55234
"970","Pastures, meadows and other permanent grasslands under agricultural use","DEA2D",207242230.50421,3,"DE","Städteregion Aachen","Städteregion Aachen",4,1,3,"DEA2D",707422985.528845
"971","Pastures, meadows and other permanent grasslands under agricultural use","DEA31",23255280.0785499,3,"DE","Bottrop, Kreisfreie Stadt","Bottrop, Kreisfreie Stadt",4,1,3,"DEA31",100079393.509908
"972","Pastures, meadows and other permanent grasslands under agricultural use","DEA32",10349143.9793,3,"DE","Gelsenkirchen, Kreisfreie Stadt","Gelsenkirchen, Kreisfreie Stadt",4,1,3,"DEA32",105924389.114704
"973","Pastures, meadows and other permanent grasslands under agricultural use","DEA33",47376570.1792489,3,"DE","Münster, Kreisfreie Stadt","Münster, Kreisfreie Stadt",4,1,3,"DEA33",303482228.67034
"974","Pastures, meadows and other permanent grasslands under agricultural use","DEA34",265453932.833767,3,"DE","Borken","Borken",4,2,3,"DEA34",1422633543.53468
"975","Pastures, meadows and other permanent grasslands under agricultural use","DEA35",124015701.929851,3,"DE","Coesfeld","Coesfeld",4,1,3,"DEA35",1111968188.69059
