"","description","NUTS_ID","area_total","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","FID","area_size_total"
"22","Esruaries","DE94H",138177.69185,3,"DE","Wittmund","Wittmund",4,3,1,"DE94H",659207812.080524
"23","Esruaries","DEF01",740783.40595,3,"DE","Flensburg, Kreisfreie Stadt","Flensburg, Kreisfreie Stadt",4,2,1,"DEF01",49090925.52108
"24","Esruaries","DEF05",288959725.5456,3,"DE","Dithmarschen","Dithmarschen",4,3,1,"DEF05",1442189904.68907
"25","Esruaries","DEF06",281380269.389,3,"DE","Herzogtum Lauenburg","Herzogtum Lauenburg",4,2,3,"DEF06",1262379620.72553
"26","Esruaries","DEF07",7450863.68235,3,"DE","Nordfriesland","Nordfriesland",4,3,1,"DEF07",2082788701.61271
"27","Esruaries","DEF09",281380269.389,3,"DE","Pinneberg","Pinneberg",4,1,1,"DEF09",660754103.80334
"28","Esruaries","DEF0E",281380269.389,3,"DE","Steinburg","Steinburg",4,2,1,"DEF0E",1056208586.18438
"29","Sea and ocean","DE600",84421.4136999,3,"DE","Hamburg","Hamburg",4,1,1,"DE600",752829856.137627
"30","Sea and ocean","DE803",10791513314.1,3,"DE","Rostock, Kreisfreie Stadt","Rostock, Kreisfreie Stadt",4,2,1,"DE803",169250912.438794
"31","Sea and ocean","DE80K",10791513314.1,3,"DE","Landkreis Rostock","Landkreis Rostock",4,2,1,"DE80K",3430059208.18993
"32","Sea and ocean","DE80L",10791513314.1,3,"DE","Vorpommern-Rügen","Vorpommern-Rügen",4,3,1,"DE80L",3166412329.30647
"33","Sea and ocean","DE80M",10791513314.1,3,"DE","Nordwestmecklenburg","Nordwestmecklenburg",4,3,1,"DE80M",2124495935.96764
"34","Sea and ocean","DE80N",10791513314.1,3,"DE","Vorpommern-Greifswald","Vorpommern-Greifswald",4,3,1,"DE80N",3796376086.49198
"35","Sea and ocean","DE945",9234699860,3,"DE","Wilhelmshaven, Kreisfreie Stadt","Wilhelmshaven, Kreisfreie Stadt",4,2,1,"DE945",107322895.388487
"36","Sea and ocean","DE947",9234699860,3,"DE","Aurich","Aurich",4,2,1,"DE947",1293410720.66243
"37","Sea and ocean","DE94A",9234699860,3,"DE","Friesland (DE)","Friesland (DE)",4,2,1,"DE94A",617808851.718435
"38","Sea and ocean","DE94C",9234699860,3,"DE","Leer","Leer",4,2,1,"DE94C",1066486768.09976
"39","Sea and ocean","DE94G",9234699860,3,"DE","Wesermarsch","Wesermarsch",4,2,1,"DE94G",827712458.397358
"40","Sea and ocean","DE94H",9234699860,3,"DE","Wittmund","Wittmund",4,3,1,"DE94H",659207812.080524
"41","Sea and ocean","DEF01",10791513314.1,3,"DE","Flensburg, Kreisfreie Stadt","Flensburg, Kreisfreie Stadt",4,2,1,"DEF01",49090925.52108
"42","Sea and ocean","DEF02",10791513314.1,3,"DE","Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt",4,1,1,"DEF02",113224279.066901
"43","Sea and ocean","DEF03",10791513314.1,3,"DE","Lübeck, Kreisfreie Stadt","Lübeck, Kreisfreie Stadt",4,2,1,"DEF03",211867809.305578
"44","Sea and ocean","DEF05",9234776655.7141,3,"DE","Dithmarschen","Dithmarschen",4,3,1,"DEF05",1442189904.68907
"45","Sea and ocean","DEF07",9234699860,3,"DE","Nordfriesland","Nordfriesland",4,3,1,"DEF07",2082788701.61271
"46","Sea and ocean","DEF08",10791578104.1012,3,"DE","Ostholstein","Ostholstein",4,2,1,"DEF08",1386481398.83516
"47","Sea and ocean","DEF09",9234699860,3,"DE","Pinneberg","Pinneberg",4,1,1,"DEF09",660754103.80334
"48","Sea and ocean","DEF0A",10791513314.1,3,"DE","Plön","Plön",4,1,1,"DEF0A",1082990962.44124
"49","Sea and ocean","DEF0B",10791513314.1,3,"DE","Rendsburg-Eckernförde","Rendsburg-Eckernförde",4,2,1,"DEF0B",2169436142.8087
"50","Sea and ocean","DEF0C",10791513314.1,3,"DE","Schleswig-Flensburg","Schleswig-Flensburg",4,2,1,"DEF0C",1991617450.81926
"51","Water bodies","DE111",442539.9396,3,"DE","Stuttgart, Stadtkreis","Stuttgart, Stadtkreis",4,1,3,"DE111",210111231.572561
"52","Water bodies","DE113",734319.70435,3,"DE","Esslingen","Esslingen",4,1,3,"DE113",639653087.634639
"53","Water bodies","DE114",175981.39625,3,"DE","Göppingen","Göppingen",3,1,3,"DE114",642175034.832007
"54","Water bodies","DE115",101179.0817,3,"DE","Ludwigsburg","Ludwigsburg",4,1,3,"DE115",685990294.660686
"55","Water bodies","DE116",361971.6868,3,"DE","Rems-Murr-Kreis","Rems-Murr-Kreis",4,1,3,"DE116",856918530.725362
"56","Water bodies","DE117",73639.00875,3,"DE","Heilbronn, Stadtkreis","Heilbronn, Stadtkreis",4,2,3,"DE117",100661417.036062
"57","Water bodies","DE118",698887.3293,3,"DE","Heilbronn, Landkreis","Heilbronn, Landkreis",4,2,3,"DE118",1098993992.80318
"58","Water bodies","DE119",180534.7972,3,"DE","Hohenlohekreis","Hohenlohekreis",4,3,3,"DE119",777054680.59534
"59","Water bodies","DE11A",404270.4676501,3,"DE","Schwäbisch Hall","Schwäbisch Hall",4,3,3,"DE11A",1484723816.9574
"60","Water bodies","DE11B",297809.69,3,"DE","Main-Tauber-Kreis","Main-Tauber-Kreis",4,3,3,"DE11B",1304391537.28439
"61","Water bodies","DE11C",186298.38005,3,"DE","Heidenheim","Heidenheim",4,2,3,"DE11C",626943384.753197
"62","Water bodies","DE11D",2295302.328,3,"DE","Ostalbkreis","Ostalbkreis",4,2,3,"DE11D",1511168828.10402
"63","Water bodies","DE121",1808569.8681,3,"DE","Baden-Baden, Stadtkreis","Baden-Baden, Stadtkreis",3,1,3,"DE121",139700810.054739
"64","Water bodies","DE122",3464770.55645,3,"DE","Karlsruhe, Stadtkreis","Karlsruhe, Stadtkreis",4,1,3,"DE122",174498748.643615
"65","Water bodies","DE123",18461723.2242499,3,"DE","Karlsruhe, Landkreis","Karlsruhe, Landkreis",4,1,3,"DE123",1083742989.38858
"66","Water bodies","DE124",10563544.2866999,3,"DE","Rastatt","Rastatt",4,1,3,"DE124",739544382.998046
"67","Water bodies","DE126",1299751.26645,3,"DE","Mannheim, Stadtkreis","Mannheim, Stadtkreis",4,1,3,"DE126",145121268.985362
"68","Water bodies","DE128",4969211.80675,3,"DE","Rhein-Neckar-Kreis","Rhein-Neckar-Kreis",4,1,3,"DE128",1060449184.94986
"69","Water bodies","DE12B",204338.5875,3,"DE","Enzkreis","Enzkreis",4,2,3,"DE12B",573053894.384032
"70","Water bodies","DE12C",1025131.00375,3,"DE","Freudenstadt","Freudenstadt",3,3,3,"DE12C",870822637.050476
"71","Water bodies","DE131",878382.65845,3,"DE","Freiburg im Breisgau, Stadtkreis","Freiburg im Breisgau, Stadtkreis",4,2,3,"DE131",154093476.898963
"72","Water bodies","DE132",9417905.8217,3,"DE","Breisgau-Hochschwarzwald","Breisgau-Hochschwarzwald",2,2,3,"DE132",1376919977.57085
"73","Water bodies","DE133",1597189.7614,3,"DE","Emmendingen","Emmendingen",2,2,3,"DE133",680111254.844883
"74","Water bodies","DE134",10854875.2053999,3,"DE","Ortenaukreis","Ortenaukreis",2,2,3,"DE134",1859698705.84385
"75","Water bodies","DE136",1751405.3281,3,"DE","Schwarzwald-Baar-Kreis","Schwarzwald-Baar-Kreis",4,2,3,"DE136",1026381921.87872
"76","Water bodies","DE137",274309.40925,3,"DE","Tuttlingen","Tuttlingen",3,2,3,"DE137",733132549.453917
"77","Water bodies","DE138",519737885.159,3,"DE","Konstanz","Konstanz",4,2,3,"DE138",863233863.937629
"78","Water bodies","DE13A",1270010.3019,3,"DE","Waldshut","Waldshut",3,2,3,"DE13A",1131027190.77065
"79","Water bodies","DE141",403765.50625,3,"DE","Reutlingen","Reutlingen",1,2,3,"DE141",1092928197.42345
"80","Water bodies","DE142",967864.40345,3,"DE","Tübingen, Landkreis","Tübingen, Landkreis",4,2,3,"DE142",519699131.934403
"81","Water bodies","DE143",227052.5634,3,"DE","Zollernalbkreis","Zollernalbkreis",3,2,3,"DE143",917334100.757974
"82","Water bodies","DE144",74931.3875,3,"DE","Ulm, Stadtkreis","Ulm, Stadtkreis",4,2,3,"DE144",119375741.619876
"83","Water bodies","DE145",3152093.51025,3,"DE","Alb-Donau-Kreis","Alb-Donau-Kreis",4,2,3,"DE145",1357309263.38533
"84","Water bodies","DE146",5416138.5560501,3,"DE","Biberach","Biberach",4,3,3,"DE146",1410291001.8721
"85","Water bodies","DE147",473725577.7285,3,"DE","Bodenseekreis","Bodenseekreis",4,2,3,"DE147",881414111.057589
"86","Water bodies","DE148",8033211.47705,3,"DE","Ravensburg","Ravensburg",4,2,3,"DE148",1632852195.73125
"87","Water bodies","DE149",5359447.51575,3,"DE","Sigmaringen","Sigmaringen",4,3,3,"DE149",1204748486.40452
"88","Water bodies","DE211",2568756.7391001,3,"DE","Ingolstadt, Kreisfreie Stadt","Ingolstadt, Kreisfreie Stadt",4,2,3,"DE211",133325007.334283
"89","Water bodies","DE212",1692048.41155,3,"DE","München, Kreisfreie Stadt","München, Kreisfreie Stadt",4,1,3,"DE212",311773686.596285
"90","Water bodies","DE213",508453.4173,3,"DE","Rosenheim, Kreisfreie Stadt","Rosenheim, Kreisfreie Stadt",4,2,3,"DE213",36270134.4697756
"91","Water bodies","DE214",751016.5486,3,"DE","Altötting","Altötting",4,2,3,"DE214",568637620.844652
"92","Water bodies","DE215",7594645.2985,3,"DE","Berchtesgadener Land","Berchtesgadener Land",3,2,3,"DE215",839007695.993632
"93","Water bodies","DE216",84000332.67565,3,"DE","Bad Tölz-Wolfratshausen","Bad Tölz-Wolfratshausen",2,2,3,"DE216",1111738386.38701
"94","Water bodies","DE217",1147481.64935,3,"DE","Dachau","Dachau",4,2,3,"DE217",579675207.43844
"95","Water bodies","DE218",8854480.21565,3,"DE","Ebersberg","Ebersberg",4,2,3,"DE218",549947351.179638
"96","Water bodies","DE219",2535504.83625,3,"DE","Eichstätt","Eichstätt",4,2,3,"DE219",1214987684.53575
"97","Water bodies","DE21A",8715636.44015,3,"DE","Erding","Erding",4,3,3,"DE21A",870735570.749398
"98","Water bodies","DE21B",3947513.34005,3,"DE","Freising","Freising",4,2,3,"DE21B",799220968.906402
"99","Water bodies","DE21C",562707.85095,3,"DE","Fürstenfeldbruck","Fürstenfeldbruck",4,2,3,"DE21C",434303131.514166
"100","Water bodies","DE21D",12949420.63065,3,"DE","Garmisch-Partenkirchen","Garmisch-Partenkirchen",3,2,3,"DE21D",1011621466.20587
"101","Water bodies","DE21E",47137507.59175,3,"DE","Landsberg am Lech","Landsberg am Lech",4,3,3,"DE21E",803187477.563865
"102","Water bodies","DE21F",12496150.21145,3,"DE","Miesbach","Miesbach",3,2,3,"DE21F",867878819.720599
"103","Water bodies","DE21H",10004839.7022,3,"DE","München, Landkreis","München, Landkreis",4,1,3,"DE21H",664005409.595299
"104","Water bodies","DE21I",5982586.45715,3,"DE","Neuburg-Schrobenhausen","Neuburg-Schrobenhausen",4,3,3,"DE21I",740797368.95015
"105","Water bodies","DE21J",7213338.6241,3,"DE","Pfaffenhofen a. d. Ilm","Pfaffenhofen a. d. Ilm",4,2,3,"DE21J",760884170.082064
"106","Water bodies","DE21K",92844938.6261,3,"DE","Rosenheim, Landkreis","Rosenheim, Landkreis",4,2,3,"DE21K",1441126051.81986
"107","Water bodies","DE21L",109627085.8709,3,"DE","Starnberg","Starnberg",4,2,3,"DE21L",485962879.134515
"108","Water bodies","DE21M",88932737.3839,3,"DE","Traunstein","Traunstein",4,3,3,"DE21M",1533304184.32057
"109","Water bodies","DE21N",111380049.9859,3,"DE","Weilheim-Schongau","Weilheim-Schongau",4,2,3,"DE21N",967862689.399724
"110","Water bodies","DE221",2150263.0528,3,"DE","Landshut, Kreisfreie Stadt","Landshut, Kreisfreie Stadt",4,3,3,"DE221",66236572.6815427
"111","Water bodies","DE222",342450.8725,3,"DE","Passau, Kreisfreie Stadt","Passau, Kreisfreie Stadt",4,3,3,"DE222",70507066.2646052
"112","Water bodies","DE223",778961.67875,3,"DE","Straubing, Kreisfreie Stadt","Straubing, Kreisfreie Stadt",4,3,3,"DE223",66970953.8555493
"113","Water bodies","DE224",4953830.80945,3,"DE","Deggendorf","Deggendorf",4,3,3,"DE224",860830092.648876
"114","Water bodies","DE225",219805.79155,3,"DE","Freyung-Grafenau","Freyung-Grafenau",3,3,3,"DE225",985303691.678694
"115","Water bodies","DE226",2056872.5569,3,"DE","Kelheim","Kelheim",4,3,3,"DE226",1063580761.75501
"116","Water bodies","DE227",2891154.0453,3,"DE","Landshut, Landkreis","Landshut, Landkreis",4,3,3,"DE227",1347018653.24374
"117","Water bodies","DE228",2648599.2787,3,"DE","Passau, Landkreis","Passau, Landkreis",4,3,3,"DE228",1528530882.03236
"118","Water bodies","DE229",1423005.41905,3,"DE","Regen","Regen",3,3,3,"DE229",973760839.329393
"119","Water bodies","DE22A",1065228.6625,3,"DE","Rottal-Inn","Rottal-Inn",4,3,3,"DE22A",1281883718.03827
"120","Water bodies","DE22B",5371977.0801501,3,"DE","Straubing-Bogen","Straubing-Bogen",4,3,3,"DE22B",1202289544.38978
"121","Water bodies","DE22C",4925855.847,3,"DE","Dingolfing-Landau","Dingolfing-Landau",4,3,3,"DE22C",877603908.137835
"122","Water bodies","DE232",224439.35,3,"DE","Regensburg, Kreisfreie Stadt","Regensburg, Kreisfreie Stadt",4,2,3,"DE232",79686410.9380194
"123","Water bodies","DE234",3092573.00915,3,"DE","Amberg-Sulzbach","Amberg-Sulzbach",4,2,3,"DE234",1254394217.66907
"124","Water bodies","DE235",5713438.2656,3,"DE","Cham","Cham",4,3,3,"DE235",1526051890.16244
"125","Water bodies","DE236",1055666.68095,3,"DE","Neumarkt i. d. OPf.","Neumarkt i. d. OPf.",4,3,3,"DE236",1344143011.79267
"126","Water bodies","DE237",9507346.18535,3,"DE","Neustadt a. d. Waldnaab","Neustadt a. d. Waldnaab",4,3,3,"DE237",1427910653.4614
"127","Water bodies","DE238",4099526.7933,3,"DE","Regensburg, Landkreis","Regensburg, Landkreis",4,2,3,"DE238",1392336652.46492
"128","Water bodies","DE239",22693758.5574999,3,"DE","Schwandorf","Schwandorf",4,3,3,"DE239",1459187333.25126
"129","Water bodies","DE23A",7629917.6528,3,"DE","Tirschenreuth","Tirschenreuth",4,3,3,"DE23A",1084422775.32253
"130","Water bodies","DE243",554794.95125,3,"DE","Coburg, Kreisfreie Stadt","Coburg, Kreisfreie Stadt",4,2,3,"DE243",48399162.5617278
"131","Water bodies","DE244",615932.1425,3,"DE","Hof, Kreisfreie Stadt","Hof, Kreisfreie Stadt",4,2,3,"DE244",58764199.4257606
"132","Water bodies","DE245",8392091.3587,3,"DE","Bamberg, Landkreis","Bamberg, Landkreis",4,2,3,"DE245",1167414617.04728
"133","Water bodies","DE246",839682.29375,3,"DE","Bayreuth, Landkreis","Bayreuth, Landkreis",4,2,3,"DE246",1273357853.65589
"134","Water bodies","DE247",377833.17875,3,"DE","Coburg, Landkreis","Coburg, Landkreis",4,2,3,"DE247",591153790.812475
"135","Water bodies","DE248",2169843.5587,3,"DE","Forchheim","Forchheim",4,2,3,"DE248",642924442.77897
"136","Water bodies","DE249",1253651.319,3,"DE","Hof, Landkreis","Hof, Landkreis",4,2,3,"DE249",892993754.528977
"137","Water bodies","DE24A",966528.82625,3,"DE","Kronach","Kronach",3,3,3,"DE24A",650758218.902805
"138","Water bodies","DE24B",573866.56955,3,"DE","Kulmbach","Kulmbach",4,3,3,"DE24B",657774250.086135
"139","Water bodies","DE24C",4781348.86095,3,"DE","Lichtenfels","Lichtenfels",4,3,3,"DE24C",519420213.691818
"140","Water bodies","DE24D",1295166.9149,3,"DE","Wunsiedel i. Fichtelgebirge","Wunsiedel i. Fichtelgebirge",4,3,3,"DE24D",606651486.074252
"141","Water bodies","DE251",51093.53,3,"DE","Ansbach, Kreisfreie Stadt","Ansbach, Kreisfreie Stadt",4,3,3,"DE251",100568557.550111
"142","Water bodies","DE252",2060038.8045,3,"DE","Erlangen, Kreisfreie Stadt","Erlangen, Kreisfreie Stadt",4,1,3,"DE252",78147269.3994493
"143","Water bodies","DE254",1099072.6377,3,"DE","Nürnberg, Kreisfreie Stadt","Nürnberg, Kreisfreie Stadt",4,1,3,"DE254",187566724.072112
"144","Water bodies","DE256",2631394.7574502,3,"DE","Ansbach, Landkreis","Ansbach, Landkreis",4,3,3,"DE256",1971975510.503
"145","Water bodies","DE257",9457075.2066999,3,"DE","Erlangen-Höchstadt","Erlangen-Höchstadt",4,1,3,"DE257",565048291.834412
"146","Water bodies","DE258",105478.27125,3,"DE","Fürth, Landkreis","Fürth, Landkreis",4,1,3,"DE258",306827003.78163
"147","Water bodies","DE259",1168297.68245,3,"DE","Nürnberger Land","Nürnberger Land",4,2,3,"DE259",798072667.014482
"148","Water bodies","DE25A",1052630.6356,3,"DE","Neustadt a. d. Aisch-Bad Windsheim","Neustadt a. d. Aisch-Bad Windsheim",4,3,3,"DE25A",1267156208.50574
"149","Water bodies","DE25B",14665421.1644,3,"DE","Roth","Roth",4,2,3,"DE25B",895869447.767299
"150","Water bodies","DE25C",17672043.4548,3,"DE","Weißenburg-Gunzenhausen","Weißenburg-Gunzenhausen",4,3,3,"DE25C",969833051.721287
"151","Water bodies","DE261",227038.13125,3,"DE","Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt",4,1,3,"DE261",62095616.8662336
"152","Water bodies","DE262",669399.9196,3,"DE","Schweinfurt, Kreisfreie Stadt","Schweinfurt, Kreisfreie Stadt",4,2,3,"DE262",35860454.9027161
"153","Water bodies","DE263",73467.79,3,"DE","Würzburg, Kreisfreie Stadt","Würzburg, Kreisfreie Stadt",4,2,3,"DE263",88293196.6210524
"154","Water bodies","DE264",3619852.67995,3,"DE","Aschaffenburg, Landkreis","Aschaffenburg, Landkreis",4,1,3,"DE264",699225290.869527
"155","Water bodies","DE265",70874.62875,3,"DE","Bad Kissingen","Bad Kissingen",4,3,3,"DE265",1137053515.01027
"156","Water bodies","DE266",107278.1425,3,"DE","Rhön-Grabfeld","Rhön-Grabfeld",4,3,3,"DE266",1021849206.68919
"157","Water bodies","DE267",4680974.6404999,3,"DE","Haßberge","Haßberge",4,3,3,"DE267",957089041.896937
"158","Water bodies","DE268",1896026.4007999,3,"DE","Kitzingen","Kitzingen",4,3,3,"DE268",683480816.827557
"159","Water bodies","DE269",1514423.8944,3,"DE","Miltenberg","Miltenberg",2,2,3,"DE269",714910368.280708
"160","Water bodies","DE26A",502785.87625,3,"DE","Main-Spessart","Main-Spessart",4,3,3,"DE26A",1322491608.33352
"161","Water bodies","DE26B",3918281.59125,3,"DE","Schweinfurt, Landkreis","Schweinfurt, Landkreis",4,2,3,"DE26B",841574565.301676
"162","Water bodies","DE26C",459110.2909,3,"DE","Würzburg, Landkreis","Würzburg, Landkreis",4,2,3,"DE26C",966710893.829081
"163","Water bodies","DE271",1177739.215,3,"DE","Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",4,1,3,"DE271",146063372.960191
"164","Water bodies","DE272",777808.2789,3,"DE","Kaufbeuren, Kreisfreie Stadt","Kaufbeuren, Kreisfreie Stadt",4,2,3,"DE272",40442679.4901194
"165","Water bodies","DE273",151778.94805,3,"DE","Kempten (Allgäu), Kreisfreie Stadt","Kempten (Allgäu), Kreisfreie Stadt",2,2,3,"DE273",63190327.2015361
"166","Water bodies","DE275",3779597.63315,3,"DE","Aichach-Friedberg","Aichach-Friedberg",4,2,3,"DE275",780056152.198697
"167","Water bodies","DE276",1821981.51625,3,"DE","Augsburg, Landkreis","Augsburg, Landkreis",4,1,3,"DE276",1072378068.37977
"168","Water bodies","DE277",14898803.38325,3,"DE","Dillingen a.d. Donau","Dillingen a.d. Donau",4,3,3,"DE277",791598089.232373
"169","Water bodies","DE278",7998190.7052,3,"DE","Günzburg","Günzburg",4,3,3,"DE278",763011483.609461
"170","Water bodies","DE279",6511807.5929,3,"DE","Neu-Ulm","Neu-Ulm",4,2,3,"DE279",515325483.665401
"171","Water bodies","DE27A",472350106.12635,3,"DE","Lindau (Bodensee)","Lindau (Bodensee)",3,2,3,"DE27A",362199028.156974
"172","Water bodies","DE27B",27861278.72505,3,"DE","Ostallgäu","Ostallgäu",4,2,3,"DE27B",1394403948.35445
"173","Water bodies","DE27C",5341775.4471,3,"DE","Unterallgäu","Unterallgäu",4,3,3,"DE27C",1230286007.8808
"174","Water bodies","DE27D",6834262.531,3,"DE","Donau-Ries","Donau-Ries",4,3,3,"DE27D",1273243172.23197
"175","Water bodies","DE27E",10063204.6129,3,"DE","Oberallgäu","Oberallgäu",3,2,3,"DE27E",1527525608.89952
"176","Water bodies","DE300",51324480.1551499,3,"DE","Berlin","Berlin",4,1,3,"DE300",892632884.129363
"177","Water bodies","DE401",30878725.68675,3,"DE","Brandenburg an der Havel, Kreisfreie Stadt","Brandenburg an der Havel, Kreisfreie Stadt",4,2,3,"DE401",228896031.438055
"178","Water bodies","DE402",948505.865,3,"DE","Cottbus, Kreisfreie Stadt","Cottbus, Kreisfreie Stadt",4,2,3,"DE402",165271146.233965
"179","Water bodies","DE403",3370038.1606,3,"DE","Frankfurt (Oder), Kreisfreie Stadt","Frankfurt (Oder), Kreisfreie Stadt",4,2,3,"DE403",148317613.391826
"180","Water bodies","DE404",47296042.21555,3,"DE","Potsdam, Kreisfreie Stadt","Potsdam, Kreisfreie Stadt",4,2,3,"DE404",187267262.45604
"181","Water bodies","DE405",52601139.2242501,3,"DE","Barnim","Barnim",4,2,3,"DE405",1481804299.65358
"182","Water bodies","DE406",85063331.37905,3,"DE","Dahme-Spreewald","Dahme-Spreewald",4,2,3,"DE406",2275022366.25851
"183","Water bodies","DE407",19949681.15345,3,"DE","Elbe-Elster","Elbe-Elster",4,3,3,"DE407",1900211417.46318
"184","Water bodies","DE408",22487292.02065,3,"DE","Havelland","Havelland",4,2,3,"DE408",1726899002.73072
"185","Water bodies","DE409",26555789.2220999,3,"DE","Märkisch-Oderland","Märkisch-Oderland",4,2,3,"DE409",2157811528.308
"186","Water bodies","DE40A",52186620.9725501,3,"DE","Oberhavel","Oberhavel",4,2,3,"DE40A",1807252372.99428
"187","Water bodies","DE40B",86797309.62775,3,"DE","Oberspreewald-Lausitz","Oberspreewald-Lausitz",4,2,3,"DE40B",1222263381.86757
"188","Water bodies","DE40C",91811696.81275,3,"DE","Oder-Spree","Oder-Spree",4,2,3,"DE40C",2256586794.17642
"189","Water bodies","DE40D",69382249.6861,3,"DE","Ostprignitz-Ruppin","Ostprignitz-Ruppin",4,3,3,"DE40D",2525912661.75807
"190","Water bodies","DE40E",78299016.3564,3,"DE","Potsdam-Mittelmark","Potsdam-Mittelmark",4,2,3,"DE40E",2592887387.34177
"191","Water bodies","DE40F",4694479.2718499,3,"DE","Prignitz","Prignitz",4,3,3,"DE40F",2138629029.18524
"192","Water bodies","DE40G",33393917.91155,3,"DE","Spree-Neiße","Spree-Neiße",4,2,3,"DE40G",1657489773.15028
"193","Water bodies","DE40H",20149203.4499,3,"DE","Teltow-Fläming","Teltow-Fläming",4,2,3,"DE40H",2104570842.28913
"194","Water bodies","DE40I",126686778.3283,3,"DE","Uckermark","Uckermark",4,3,3,"DE40I",3076623028.41344
"195","Water bodies","DE501",6934247.99565,3,"DE","Bremen, Kreisfreie Stadt","Bremen, Kreisfreie Stadt",4,1,1,"DE501",325592393.953141
"196","Water bodies","DE502",1476160.9958001,3,"DE","Bremerhaven, Kreisfreie Stadt","Bremerhaven, Kreisfreie Stadt",4,2,1,"DE502",93814787.8011778
"197","Water bodies","DE600",14983443.48955,3,"DE","Hamburg","Hamburg",4,1,1,"DE600",752829856.137627
"198","Water bodies","DE711",125511.7375,3,"DE","Darmstadt, Kreisfreie Stadt","Darmstadt, Kreisfreie Stadt",4,1,3,"DE711",123126541.030151
"199","Water bodies","DE712",383507.1727,3,"DE","Frankfurt am Main, Kreisfreie Stadt","Frankfurt am Main, Kreisfreie Stadt",4,1,3,"DE712",248242981.874162
"200","Water bodies","DE713",158177.65625,3,"DE","Offenbach am Main, Kreisfreie Stadt","Offenbach am Main, Kreisfreie Stadt",4,1,3,"DE713",45094825.0884365
"201","Water bodies","DE714",612974.84635,3,"DE","Wiesbaden, Kreisfreie Stadt","Wiesbaden, Kreisfreie Stadt",4,1,3,"DE714",204028534.730629
"202","Water bodies","DE715",3253829.00935,3,"DE","Bergstraße","Bergstraße",4,1,3,"DE715",718282753.692553
"203","Water bodies","DE716",1604448.58375,3,"DE","Darmstadt-Dieburg","Darmstadt-Dieburg",4,1,3,"DE716",658555696.868773
